# Swiss Law Collection — intercantonal agreement memberships since 1848, chstat/BADAC counting (one count per signatory canton)
# computed from the collection's signatory-weighted series; years <= 2003 are calibrated per canton so canton totals equal chstat's published 2003 figures (2,522 overall); later years are unscaled
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io; calibration target: chstat.ch/BADAC 2003 (Institute of Federalism)
canton,year,etat,sante,educ,infra,eco,fin,autres,total
ZG,1937,0,0,0,1,0,0,1,2
ZH,1937,1,0,0,0,0,0,0,1
BL,1938,1,0,0,0,0,0,0,1
BS,1938,1,0,0,0,0,0,0,1
FR,1938,0,0,0,2,0,0,0,2
SG,1938,1,0,0,0,0,0,0,1
SZ,1938,0,0,0,5,0,0,0,5
TG,1938,1,0,0,0,0,0,0,1
VD,1938,0,0,0,2,0,0,0,2
SH,1939,0,0,2,0,0,0,0,2
SO,1939,0,0,1,0,0,0,0,1
SZ,1939,0,0,0,1,0,1,0,2
AI,1940,0,0,0,0,0,0,3,3
AR,1940,2,0,0,0,0,0,3,5
BL,1940,1,0,0,0,0,0,0,1
BS,1940,1,0,0,0,0,0,0,1
SG,1940,1,0,0,0,0,0,0,1
SO,1941,0,0,0,0,0,0,1,1
AG,1943,0,0,0,0,2,0,0,2
AI,1943,0,0,0,0,2,0,0,2
AR,1943,0,0,0,0,2,0,0,2
BE,1943,0,0,0,0,2,0,0,2
BL,1943,0,0,0,0,2,0,0,2
FR,1943,0,0,0,0,2,0,2,4
GE,1943,0,0,0,0,1,0,0,1
GL,1943,0,0,0,0,3,0,0,3
GR,1943,0,0,0,0,2,2,0,4
LU,1943,0,0,0,0,2,0,0,2
NE,1943,0,0,1,0,2,0,0,3
NW,1943,0,0,0,0,2,0,0,2
OW,1943,4,0,0,0,0,0,0,4
SG,1943,0,0,0,0,1,0,0,1
SH,1943,0,0,0,0,0,0,2,2
SO,1943,0,0,0,0,1,0,0,1
SZ,1943,0,0,0,0,1,0,0,1
TG,1943,0,0,0,0,1,0,0,1
UR,1943,0,0,0,0,3,0,0,3
VD,1943,0,0,0,0,2,0,0,2
ZG,1943,1,0,0,0,1,0,0,2
ZH,1943,0,0,0,0,1,0,0,1
AI,1944,0,0,0,0,0,0,2,2
SG,1944,0,0,0,0,0,1,0,1
SO,1944,0,0,0,0,0,1,0,1
SZ,1944,0,0,0,0,0,1,0,1
VD,1944,0,0,0,0,0,0,2,2
SG,1945,0,0,0,0,0,1,0,1
SZ,1945,0,0,0,0,0,1,0,1
ZH,1945,0,0,0,0,0,1,0,1
SG,1946,0,0,0,0,0,1,0,1
ZH,1946,0,0,0,0,0,1,0,1
ZG,1947,0,0,0,0,0,1,0,1
ZH,1947,0,0,0,0,0,2,0,2
AI,1948,0,0,0,0,0,2,0,2
AR,1948,0,0,0,0,0,2,0,2
BL,1948,1,0,1,0,0,1,0,3
BS,1948,1,0,1,0,0,1,0,3
FR,1948,0,0,0,0,0,2,0,2
GE,1948,0,0,0,0,0,1,0,1
GL,1948,0,0,0,0,0,2,0,2
GR,1948,0,0,0,0,0,2,0,2
LU,1948,0,0,0,0,0,2,0,2
NW,1948,0,0,0,0,0,2,0,2
OW,1948,4,0,0,0,0,0,0,4
SG,1948,0,0,0,0,0,1,0,1
SH,1948,0,0,0,0,0,2,0,2
SO,1948,0,0,0,0,0,1,0,1
SZ,1948,0,0,0,0,0,1,0,1
TG,1948,0,0,0,0,0,1,0,1
VD,1948,0,0,0,0,0,2,0,2
VS,1948,0,0,0,0,0,2,0,2
ZG,1948,1,0,0,0,0,1,0,2
ZH,1948,0,0,0,0,0,1,0,1
BL,1949,1,0,0,0,0,0,0,1
BS,1949,1,0,0,0,0,0,0,1
BL,1950,0,0,0,2,0,0,0,2
BS,1950,0,0,0,1,0,0,0,1
FR,1950,0,0,0,2,0,0,0,2
LU,1950,0,0,0,0,0,0,2,2
SO,1950,0,0,0,1,0,0,0,1
AI,1951,0,0,0,5,0,0,0,5
AR,1951,0,0,0,2,0,0,0,2
BE,1951,0,0,0,2,0,0,0,2
GL,1951,0,0,0,2,0,0,0,2
GR,1951,0,0,0,2,0,0,0,2
LU,1951,0,0,0,2,0,0,0,2
NE,1951,0,0,0,1,0,0,0,1
NW,1951,0,0,0,2,0,0,0,2
SG,1951,0,0,0,3,0,0,0,3
SO,1951,0,0,0,1,0,0,0,1
SZ,1951,0,0,0,1,0,0,0,1
VD,1951,0,0,0,2,0,0,0,2
VS,1951,0,0,0,2,0,0,0,2
ZG,1951,0,0,0,1,0,0,0,1
ZH,1951,0,0,0,1,0,0,0,1
SO,1953,1,0,0,0,0,0,0,1
BL,1954,1,0,0,0,0,0,0,1
BS,1954,1,0,0,0,0,0,0,1
FR,1954,0,0,0,0,0,0,2,2
JU,1954,0,0,0,0,0,0,4,4
NW,1954,0,0,0,0,0,0,2,2
OW,1954,0,0,0,0,0,0,4,4
SG,1954,0,0,0,1,0,0,1,2
SZ,1954,0,0,0,1,0,0,0,1
ZG,1954,0,0,0,0,0,1,1,2
AG,1955,0,0,0,2,0,0,0,2
AI,1955,0,0,0,0,2,0,0,2
AR,1955,0,0,0,0,0,0,2,2
GR,1955,0,0,0,0,0,2,0,2
SG,1955,0,0,0,0,0,1,0,1
SH,1955,0,0,0,2,0,0,0,2
SZ,1955,0,0,0,0,0,1,0,1
TG,1955,0,0,0,0,0,1,0,1
ZG,1955,0,0,0,0,0,1,0,1
ZH,1955,0,0,0,2,0,2,0,4
BE,1957,0,0,0,0,0,0,2,2
SH,1957,0,0,0,2,0,0,2,4
VD,1957,0,0,0,0,0,0,2,2
VS,1957,0,0,0,0,0,0,2,2
ZG,1957,0,0,0,0,0,0,1,1
AG,1958,0,0,0,2,0,0,0,2
