# Swiss Law Collection — cantonal acts of type 'Ordinance' by canton, year and legal domain
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
BL,1984,2,6,6,1,2,1,1,19
BS,1984,3,2,0,1,2,0,1,9
GL,1984,0,2,0,0,0,1,0,3
GR,1984,1,2,1,1,0,0,0,5
JU,1984,2,1,4,0,1,0,0,8
LU,1984,0,0,0,2,0,0,0,2
NE,1984,0,1,0,2,0,0,0,3
OW,1984,0,0,0,1,1,0,0,2
SG,1984,3,0,2,1,0,1,0,7
SH,1984,2,3,3,0,0,0,0,8
SO,1984,1,0,0,1,0,0,0,2
SZ,1984,0,2,1,0,0,0,0,3
TG,1984,3,1,0,0,0,0,0,4
ZG,1984,0,0,1,0,0,0,1,2
ZH,1984,2,1,1,0,0,0,0,4
AG,1985,1,1,6,0,0,0,1,9
AI,1985,0,0,0,0,1,0,0,1
BE,1985,0,2,1,6,0,1,0,10
BL,1985,0,2,0,1,0,0,0,3
BS,1985,0,0,1,0,0,0,0,1
GL,1985,0,0,0,1,0,0,0,1
GR,1985,0,2,1,0,0,0,0,3
JU,1985,6,0,0,2,0,0,0,8
LU,1985,0,5,0,0,0,0,0,5
NE,1985,0,1,0,0,0,1,0,2
OW,1985,0,0,1,0,0,0,1,2
SG,1985,1,3,0,0,0,0,0,4
SH,1985,0,0,3,1,0,0,0,4
SO,1985,0,1,0,0,1,0,1,3
TG,1985,1,1,0,0,0,0,0,2
TI,1985,0,0,0,0,1,0,0,1
VS,1985,0,0,1,1,2,0,0,4
ZG,1985,1,0,0,2,0,0,1,4
ZH,1985,0,0,1,1,0,0,1,3
AG,1986,2,0,1,0,0,0,1,4
AI,1986,0,0,0,0,1,0,0,1
AR,1986,0,1,0,0,0,0,1,2
BE,1986,2,0,2,0,0,0,0,4
BS,1986,0,2,0,1,0,0,1,4
FR,1986,0,0,0,1,1,0,1,3
GL,1986,0,0,1,0,0,0,0,1
GR,1986,1,0,0,0,0,0,0,1
JU,1986,3,0,3,1,2,0,0,9
LU,1986,0,0,0,1,0,0,1,2
NE,1986,0,0,2,2,0,1,0,5
OW,1986,1,0,0,0,0,1,0,2
SG,1986,1,3,3,0,1,0,1,9
SH,1986,1,1,0,1,0,0,0,3
SO,1986,5,5,0,1,0,12,1,24
SZ,1986,0,0,0,1,0,1,0,2
TG,1986,0,1,0,0,0,0,1,2
TI,1986,0,0,0,0,1,0,0,1
VS,1986,1,0,1,0,0,0,0,2
ZH,1986,1,0,3,0,0,2,1,7
AG,1987,1,0,1,0,0,0,1,3
AI,1987,1,0,0,0,0,0,0,1
AR,1987,0,0,0,1,0,0,0,1
BE,1987,3,0,1,1,0,0,0,5
BL,1987,0,0,0,0,1,1,0,2
BS,1987,1,0,0,0,1,0,0,2
FR,1987,1,0,1,0,0,0,0,2
GL,1987,1,0,0,0,0,0,0,1
GR,1987,0,0,1,0,0,0,0,1
JU,1987,1,2,1,0,0,1,0,5
LU,1987,1,0,0,0,0,0,2,3
NE,1987,0,0,0,3,0,0,1,4
NW,1987,1,0,1,0,0,0,0,2
OW,1987,2,1,0,2,0,0,1,6
SG,1987,2,1,0,1,1,0,0,5
SH,1987,1,0,1,1,0,0,0,3
SO,1987,7,1,4,1,1,2,2,18
SZ,1987,0,2,0,0,0,1,0,3
TI,1987,0,1,0,1,0,0,0,2
VS,1987,0,0,2,0,0,0,0,2
ZH,1987,2,0,3,1,0,0,0,6
AG,1988,2,0,1,0,0,0,0,3
AR,1988,0,0,1,0,0,0,0,1
BE,1988,0,0,2,0,0,0,0,2
BL,1988,1,2,0,2,0,0,1,6
BS,1988,3,0,0,0,0,1,0,4
FR,1988,1,0,0,2,0,0,0,3
GE,1988,0,0,0,0,0,0,1,1
GL,1988,1,0,0,0,0,0,0,1
GR,1988,0,0,2,0,0,0,0,2
JU,1988,4,3,2,0,0,2,1,12
LU,1988,0,2,0,1,0,0,2,5
NE,1988,1,0,0,1,0,0,1,3
NW,1988,0,0,0,1,0,0,0,1
OW,1988,0,1,0,0,0,0,1,2
SG,1988,0,1,1,2,2,0,0,6
SH,1988,2,3,2,2,1,0,3,13
SO,1988,7,0,5,0,1,0,1,14
SZ,1988,0,0,0,3,0,0,0,3
TG,1988,2,2,0,0,1,1,1,7
VD,1988,0,0,1,0,0,0,0,1
ZH,1988,3,1,1,1,0,0,0,6
AG,1989,0,0,0,1,0,0,0,1
AI,1989,0,0,1,0,0,0,0,1
AR,1989,0,0,0,1,0,0,0,1
BE,1989,2,1,0,2,0,0,0,5
BL,1989,2,0,1,0,0,0,0,3
BS,1989,2,3,0,4,0,0,0,9
FR,1989,0,0,0,0,1,0,2,3
GL,1989,0,0,0,1,1,0,0,2
JU,1989,2,3,0,0,0,5,0,10
LU,1989,1,1,0,1,0,1,0,4
NE,1989,0,1,0,3,0,0,0,4
OW,1989,0,0,1,0,0,0,1,2
SG,1989,1,2,0,1,0,0,0,4
SH,1989,0,0,0,0,0,0,1,1
SO,1989,1,2,1,3,0,1,1,9
SZ,1989,1,1,0,0,0,0,0,2
TG,1989,0,0,0,1,0,0,0,1
TI,1989,0,1,0,0,0,0,1,2
VS,1989,0,0,0,0,1,0,0,1
ZG,1989,0,0,0,0,4,0,0,4
AG,1990,1,2,0,1,0,0,0,4
AI,1990,1,0,0,0,1,0,0,2
BE,1990,2,3,0,3,0,0,0,8
BL,1990,4,2,1,3,0,0,0,10
BS,1990,0,2,0,1,0,0,0,3
FR,1990,2,1,0,0,0,0,0,3
GL,1990,0,4,0,0,0,0,0,4
GR,1990,0,2,1,0,0,1,1,5
JU,1990,4,2,3,0,0,2,0,11
LU,1990,0,1,0,2,0,0,0,3
NE,1990,1,1,1,2,0,0,0,5
NW,1990,1,0,0,0,0,0,0,1
OW,1990,0,1,0,1,0,0,1,3
SG,1990,0,2,1,1,0,0,0,4
SH,1990,0,1,1,1,0,0,0,3
SO,1990,4,1,3,0,1,0,2,11
SZ,1990,0,1,0,0,0,0,0,1
TG,1990,1,0,1,0,0,0,0,2
TI,1990,2,1,0,0,0,0,0,3
ZG,1990,0,1,1,0,0,0,0,2
ZH,1990,2,0,0,0,0,1,0,3
AG,1991,4,0,2,1,0,1,0,8
AR,1991,1,1,0,1,0,0,0,3
BE,1991,0,0,3,3,1,1,0,8
BL,1991,4,2,3,2,0,0,0,11
BS,1991,1,3,1,1,0,0,0,6
FR,1991,1,0,0,1,0,0,0,2
GL,1991,0,6,2,0,1,1,0,10
GR,1991,1,1,1,1,1,0,0,5
JU,1991,6,3,2,1,1,2,0,15
LU,1991,1,2,1,1,0,0,1,6
NE,1991,0,0,0,1,1,0,1,3
OW,1991,1,0,0,2,0,0,2,5
SG,1991,3,3,1,0,0,2,0,9
SH,1991,1,1,0,2,0,0,0,4
SO,1991,4,1,3,0,0,0,1,9
SZ,1991,1,0,0,1,0,1,0,3
TG,1991,4,1,1,0,1,0,3,10
TI,1991,0,0,0,2,1,0,0,3
VS,1991,0,0,1,0,0,0,0,1
ZG,1991,0,0,0,1,1,0,0,2
ZH,1991,1,0,0,1,0,0,0,2
AG,1992,1,0,0,1,1,0,1,4
AI,1992,0,1,1,0,0,0,0,2
AR,1992,1,0,0,0,0,0,0,1
BE,1992,1,1,9,0,2,0,0,13
BL,1992,0,2,0,3,0,0,0,5
BS,1992,2,2,2,5,0,0,1,12
FR,1992,3,0,2,0,0,0,0,5
GL,1992,0,0,0,0,0,1,0,1
GR,1992,0,1,0,0,0,0,1,2
JU,1992,3,0,2,0,0,3,2,10
LU,1992,1,0,1,1,0,0,0,3
NE,1992,1,0,1,3,1,0,0,6
NW,1992,0,0,0,1,0,0,0,1
OW,1992,3,1,2,2,0,0,0,8
SG,1992,2,1,0,1,0,0,0,4
SH,1992,1,1,2,3,0,0,0,7
SO,1992,0,2,1,1,1,1,2,8
SZ,1992,1,2,0,0,1,1,0,5
TG,1992,4,0,0,3,0,4,3,14
TI,1992,0,0,0,1,0,0,0,1
VS,1992,2,1,0,0,0,0,0,3
ZG,1992,1,0,3,1,0,0,1,6
ZH,1992,2,2,0,5,0,1,2,12
AG,1993,1,0,3,0,2,0,1,7
AI,1993,0,0,0,0,0,0,1,1
AR,1993,1,1,1,0,0,0,0,3
BE,1993,2,2,1,2,1,0,3,11
BL,1993,1,1,2,6,1,1,3,15
BS,1993,1,1,0,3,1,0,1,7
FR,1993,0,0,0,0,2,0,1,3
GL,1993,2,1,0,0,0,0,0,3
GR,1993,1,1,1,0,0,0,0,3
JU,1993,3,12,6,1,1,1,0,24
LU,1993,1,4,1,0,0,0,1,7
NE,1993,2,1,0,1,1,0,2,7
OW,1993,2,0,0,1,0,0,0,3
SG,1993,3,4,0,1,1,0,0,9
SH,1993,0,0,1,1,2,0,0,4
SO,1993,2,1,2,3,2,1,3,14
SZ,1993,0,1,0,0,0,0,0,1
TG,1993,1,2,0,0,1,1,1,6
TI,1993,1,0,0,1,0,0,0,2
ZG,1993,1,2,0,0,0,1,0,4
ZH,1993,6,0,2,0,2,0,1,11
AG,1994,0,1,1,3,0,1,1,7
AI,1994,0,0,1,0,0,0,2,3
AR,1994,0,2,1,0,1,1,0,5
BE,1994,9,3,1,0,0,3,0,16
BL,1994,3,1,0,5,0,2,0,11
BS,1994,2,6,0,0,0,3,0,11
FR,1994,0,4,0,0,0,0,0,4
GL,1994,2,0,0,1,0,2,0,5
GR,1994,1,3,1,0,2,0,2,9
JU,1994,2,6,6,1,0,3,0,18
LU,1994,0,1,0,0,0,2,1,4
NE,1994,0,7,1,1,1,0,0,10
OW,1994,2,0,2,2,0,0,0,6
SG,1994,0,3,0,2,0,1,0,6
SH,1994,1,0,2,2,0,0,0,5
SO,1994,1,1,8,1,0,3,1,15
SZ,1994,0,0,2,1,0,1,1,5
TG,1994,1,0,1,1,2,1,0,6
TI,1994,1,1,1,1,0,0,0,4
UR,1994,0,0,0,0,0,1,0,1
VD,1994,0,0,1,0,0,0,0,1
VS,1994,0,1,0,0,0,0,0,1
ZG,1994,1,0,0,0,0,0,0,1
ZH,1994,3,0,0,0,0,2,0,5
AG,1995,4,1,1,0,0,0,0,6
AI,1995,0,0,0,0,1,0,2,3
AR,1995,2,2,0,1,2,0,0,7
BE,1995,14,3,3,2,4,0,2,28
BL,1995,2,4,0,2,0,1,2,11
BS,1995,5,3,0,2,0,0,0,10
FR,1995,1,2,1,1,0,0,1,6
GL,1995,0,1,1,2,0,0,0,4
GR,1995,1,1,1,1,4,0,1,9
JU,1995,1,5,1,0,0,0,0,7
LU,1995,5,2,3,1,1,0,0,12
NE,1995,2,4,2,2,0,0,1,11
NW,1995,0,1,0,0,0,0,0,1
OW,1995,5,2,1,5,0,1,0,14
SG,1995,2,4,0,1,1,0,0,8
SH,1995,2,1,3,0,2,0,1,9
SO,1995,3,3,8,0,1,1,3,19
SZ,1995,2,1,0,1,0,0,0,4
TG,1995,3,4,2,0,0,0,0,9
TI,1995,0,0,0,1,1,0,0,2
VS,1995,1,0,1,0,0,0,1,3
ZG,1995,2,1,0,1,0,0,2,6
ZH,1995,1,1,0,2,1,0,0,5
AG,1996,3,1,0,0,0,3,0,7
AI,1996,1,1,1,1,0,0,1,5
AR,1996,1,1,0,0,1,0,1,4
BE,1996,3,2,6,1,2,0,3,17
BL,1996,1,1,1,3,0,2,0,8
BS,1996,1,5,1,2,1,0,0,10
FR,1996,1,0,0,0,0,1,0,2
GL,1996,1,1,1,2,1,0,2,8
GR,1996,0,0,5,0,1,0,1,7
JU,1996,1,2,2,0,0,2,0,7
LU,1996,3,0,2,5,0,0,2,12
NE,1996,0,1,1,1,0,0,2,5
NW,1996,0,0,0,3,0,0,0,3
OW,1996,0,1,0,0,1,0,0,2
SG,1996,5,6,2,5,1,2,1,22
SH,1996,2,4,1,0,0,0,1,8
SO,1996,8,3,6,4,2,3,0,26
SZ,1996,0,2,0,0,0,0,0,2
TG,1996,2,4,2,1,2,2,1,14
TI,1996,1,0,0,0,0,0,0,1
VS,1996,0,11,1,1,5,3,0,21
ZG,1996,4,2,0,0,1,0,0,7
ZH,1996,3,0,0,0,0,1,1,5
AG,1997,1,1,3,2,1,2,0,10
AI,1997,1,2,0,4,0,1,1,9
AR,1997,1,2,0,1,0,0,0,4
BE,1997,4,0,1,2,8,1,1,17
BL,1997,3,7,1,4,1,0,1,17
BS,1997,4,8,1,0,0,0,0,13
FR,1997,1,0,2,0,1,0,1,5
GL,1997,0,0,0,1,0,3,0,4
GR,1997,2,1,0,0,1,0,1,5
JU,1997,4,6,2,1,1,0,0,14
LU,1997,0,0,0,3,1,0,0,4
NE,1997,1,0,3,1,4,1,0,10
NW,1997,0,2,0,0,0,0,1,3
OW,1997,1,1,1,0,0,0,0,3
SG,1997,2,2,0,2,0,0,0,6
SH,1997,2,2,2,3,1,0,0,10
SO,1997,2,3,3,2,0,1,1,12
SZ,1997,0,2,0,3,0,0,0,5
TG,1997,3,0,3,3,0,0,0,9
TI,1997,0,1,0,1,0,0,0,2
VS,1997,3,2,0,0,0,0,0,5
ZG,1997,0,0,1,1,0,0,0,2
ZH,1997,5,1,3,4,1,2,1,17
AG,1998,3,1,1,3,0,0,0,8
AI,1998,1,1,1,0,0,0,0,3
AR,1998,0,1,0,2,0,0,1,4
BE,1998,2,2,3,3,1,0,1,12
BL,1998,4,4,2,12,5,1,2,30
BS,1998,3,1,3,1,0,1,0,9
FR,1998,0,0,0,0,1,2,0,3
GL,1998,0,1,0,3,0,0,0,4
GR,1998,3,5,7,2,2,2,0,21
JU,1998,3,5,0,2,0,1,0,11
LU,1998,2,0,0,3,0,1,0,6
NE,1998,2,1,0,2,0,1,1,7
NW,1998,15,1,0,1,0,0,0,17
OW,1998,2,2,2,2,1,0,0,9
SG,1998,1,3,0,2,1,2,2,11
SH,1998,1,1,0,2,0,0,0,4
SO,1998,1,0,4,1,2,0,1,9
SZ,1998,0,0,1,0,0,0,1,2
TG,1998,2,0,2,0,0,0,1,5
TI,1998,1,2,0,0,0,0,0,3
VS,1998,2,0,0,0,2,0,1,5
ZG,1998,3,1,2,0,0,1,1,8
ZH,1998,7,4,9,1,1,3,2,27
AG,1999,1,0,0,1,2,0,0,4
AI,1999,1,0,3,0,2,0,3,9
AR,1999,1,1,0,0,0,0,0,2
BE,1999,3,1,0,3,0,0,1,8
BL,1999,7,3,1,11,3,0,1,26
BS,1999,0,5,4,4,0,1,0,14
FR,1999,0,2,0,3,0,1,0,6
GL,1999,2,1,0,1,1,0,0,5
GR,1999,1,0,3,0,0,0,0,4
JU,1999,3,0,2,2,1,0,2,10
LU,1999,1,0,5,3,1,0,2,12
NE,1999,0,3,2,3,0,0,0,8
NW,1999,1,0,0,1,1,0,2,5
OW,1999,2,0,1,2,0,1,1,7
SG,1999,1,3,1,2,0,0,0,7
SH,1999,0,1,2,0,1,0,3,7
SO,1999,1,2,1,2,1,0,0,7
SZ,1999,2,0,0,0,0,0,1,3
TG,1999,4,1,1,2,0,0,1,9
TI,1999,0,2,0,0,0,0,1,3
VS,1999,0,2,0,1,2,1,1,7
ZG,1999,3,2,0,2,0,0,0,7
ZH,1999,5,0,6,3,2,0,4,20
AG,2000,4,0,6,3,2,3,2,20
AI,2000,0,2,1,2,0,1,4,10
AR,2000,0,2,0,0,0,4,0,6
BE,2000,2,2,3,1,1,13,1,23
BL,2000,7,1,1,14,0,0,0,23
BS,2000,3,4,5,4,1,0,1,18
FR,2000,2,4,0,0,1,1,1,9
GL,2000,1,1,1,0,1,4,2,10
GR,2000,2,2,1,0,1,0,1,7
JU,2000,4,2,2,1,2,4,2,17
LU,2000,0,2,0,0,0,2,2,6
NE,2000,2,0,1,1,0,1,0,5
NW,2000,2,2,3,2,0,6,1,16
OW,2000,2,1,1,2,1,0,0,7
SG,2000,2,4,0,2,0,0,2,10
SH,2000,1,3,0,0,1,0,3,8
SO,2000,5,1,4,1,0,0,2,13
SZ,2000,0,0,0,1,0,3,0,4
TG,2000,4,3,0,0,1,0,0,8
TI,2000,0,1,0,0,0,0,0,1
VD,2000,0,2,0,0,0,0,0,2
VS,2000,0,1,3,0,1,2,0,7
ZG,2000,1,1,1,2,0,1,0,6
ZH,2000,2,3,5,1,1,0,1,13
AG,2001,2,2,3,1,1,1,0,10
AI,2001,1,0,1,1,2,2,1,8
AR,2001,0,1,1,1,0,0,0,3
BE,2001,5,4,1,1,0,2,0,13
BL,2001,3,6,1,3,0,2,0,15
BS,2001,3,4,1,1,0,0,0,9
FR,2001,6,4,2,0,1,4,1,18
GE,2001,0,1,0,0,0,0,0,1
GL,2001,0,1,1,2,0,1,0,5
GR,2001,3,0,3,0,2,2,1,11
JU,2001,4,2,3,1,0,3,0,13
LU,2001,4,0,3,1,1,1,8,18
NE,2001,1,1,0,0,0,2,0,4
NW,2001,5,0,2,0,0,2,2,11
OW,2001,2,1,1,4,2,3,0,13
SG,2001,1,4,3,1,1,1,1,12
SH,2001,0,1,4,0,1,1,0,7
SO,2001,1,2,1,0,1,0,0,5
SZ,2001,0,2,0,2,1,6,0,11
TG,2001,2,1,3,0,1,0,0,7
TI,2001,0,0,0,1,2,0,0,3
VS,2001,2,1,0,0,1,0,0,4
ZG,2001,0,1,2,1,0,1,0,5
ZH,2001,3,1,0,1,0,1,2,8
AG,2002,4,3,10,0,1,0,0,18
AI,2002,2,1,0,2,1,1,0,7
AR,2002,5,2,0,0,0,0,0,7
BE,2002,6,3,1,1,0,1,3,15
BL,2002,5,4,5,14,2,0,2,32
BS,2002,4,5,1,2,0,0,0,12
FR,2002,8,3,3,9,0,1,4,28
GE,2002,0,2,0,0,0,0,0,2
GL,2002,0,3,6,1,0,0,1,11
GR,2002,1,6,2,0,1,0,0,10
JU,2002,4,5,3,1,0,0,2,15
LU,2002,6,1,2,1,3,2,4,19
NE,2002,4,0,1,0,0,0,1,6
NW,2002,1,3,0,0,3,0,0,7
OW,2002,4,1,1,3,1,0,2,12
SG,2002,4,6,1,1,1,1,0,14
SH,2002,3,4,0,2,1,0,3,13
SO,2002,2,0,2,1,0,0,1,6
SZ,2002,0,1,4,0,1,2,1,9
TG,2002,6,1,2,0,2,0,1,12
TI,2002,0,1,0,1,1,1,1,5
VS,2002,1,0,4,0,0,1,0,6
ZG,2002,4,1,1,1,0,0,5,12
ZH,2002,3,5,3,1,1,0,0,13
AG,2003,1,2,5,2,1,0,2,13
AI,2003,0,1,0,0,0,0,0,1
AR,2003,0,2,3,3,2,0,1,11
BE,2003,1,2,3,3,2,0,4,15
BL,2003,4,0,8,2,1,1,1,17
BS,2003,5,2,7,2,0,0,3,19
FR,2003,15,3,5,8,7,0,1,39
GE,2003,0,1,0,0,0,0,0,1
GL,2003,3,3,1,1,2,1,0,11
GR,2003,3,1,2,0,2,0,1,9
JU,2003,2,1,2,0,2,1,0,8
LU,2003,8,1,3,3,0,0,1,16
NE,2003,5,3,3,1,0,0,2,14
NW,2003,1,0,3,0,1,0,0,5
OW,2003,1,2,0,1,1,0,1,6
SG,2003,3,17,5,0,2,0,1,28
SH,2003,2,1,6,0,2,0,0,11
SO,2003,5,0,0,0,0,0,0,5
SZ,2003,1,3,1,2,0,0,0,7
TG,2003,15,1,3,1,0,0,0,20
TI,2003,0,2,0,0,2,0,0,4
VS,2003,0,2,0,2,1,2,0,7
ZG,2003,2,2,2,0,1,0,2,9
ZH,2003,2,1,1,1,0,1,4,10
AG,2004,2,6,4,1,0,0,1,14
AI,2004,0,1,0,0,2,0,0,3
AR,2004,5,1,0,0,0,0,1,7
BE,2004,7,3,3,2,2,3,1,21
BL,2004,5,3,6,3,3,1,0,21
BS,2004,3,10,5,0,2,0,1,21
FR,2004,7,10,6,2,3,3,2,33
GE,2004,2,1,0,0,1,0,0,4
GL,2004,0,1,0,2,0,0,0,3
GR,2004,0,3,5,1,2,1,1,13
JU,2004,4,1,5,1,1,2,1,15
LU,2004,2,2,0,4,1,0,3,12
NE,2004,3,4,2,1,2,2,3,17
NW,2004,2,2,1,2,0,0,0,7
OW,2004,10,2,1,1,3,1,2,20
SG,2004,5,14,2,0,1,0,1,23
SH,2004,4,2,6,0,1,0,1,14
SO,2004,2,3,3,0,3,0,0,11
SZ,2004,1,2,0,0,0,1,0,4
TG,2004,3,2,2,1,0,0,0,8
TI,2004,1,0,0,0,0,2,1,4
VS,2004,2,0,0,2,3,0,0,7
ZG,2004,2,3,3,1,0,1,0,10
ZH,2004,8,3,4,1,1,1,5,23
AG,2005,2,4,7,3,0,4,1,21
AI,2005,0,2,1,1,0,0,0,4
AR,2005,0,0,0,2,2,0,1,5
BE,2005,10,3,16,0,1,0,2,32
BL,2005,2,4,6,4,0,1,1,18
BS,2005,9,1,6,2,0,2,2,22
FR,2005,10,9,14,2,6,3,2,46
GE,2005,0,2,0,1,0,1,0,4
GL,2005,0,1,0,0,0,0,0,1
GR,2005,3,3,0,1,0,0,3,10
JU,2005,5,3,1,0,1,1,2,13
LU,2005,3,3,4,0,0,0,2,12
NE,2005,5,2,9,1,0,0,1,18
NW,2005,1,3,1,2,0,1,1,9
OW,2005,5,4,2,10,2,1,1,25
SG,2005,4,10,4,0,0,1,2,21
SH,2005,4,2,5,3,0,1,1,16
SO,2005,5,3,1,0,0,0,0,9
SZ,2005,1,1,0,0,0,0,1,3
TG,2005,3,2,2,1,0,0,0,8
TI,2005,2,7,0,0,0,1,0,10
VD,2005,1,0,0,0,0,0,0,1
VS,2005,4,0,0,0,1,2,0,7
ZG,2005,1,0,2,4,1,0,2,10
ZH,2005,10,3,1,1,0,1,2,18
AG,2006,4,1,4,1,0,0,0,10
AI,2006,1,0,1,0,1,0,0,3
AR,2006,0,0,1,1,0,0,0,2
BE,2006,9,2,4,2,0,0,0,17
BL,2006,1,2,4,3,0,0,0,10
BS,2006,2,0,1,0,1,0,0,4
FR,2006,2,9,7,3,4,4,0,29
GE,2006,0,1,0,0,0,0,0,1
GL,2006,5,3,2,5,1,1,3,20
GR,2006,3,3,2,1,2,0,1,12
JU,2006,3,3,2,1,3,1,1,14
LU,2006,1,0,0,1,0,0,1,3
NE,2006,3,6,0,0,1,1,4,15
NW,2006,5,2,0,0,1,0,0,8
OW,2006,1,3,2,1,0,0,3,10
SG,2006,2,1,1,0,0,0,0,4
SH,2006,1,1,1,0,1,0,0,4
SO,2006,2,0,1,0,1,0,0,4
SZ,2006,1,0,0,0,0,0,0,1
TG,2006,0,0,1,0,1,0,1,3
TI,2006,0,1,0,0,0,1,0,2
VS,2006,0,1,0,0,0,3,2,6
ZG,2006,2,1,2,0,0,0,1,6
ZH,2006,2,1,1,2,0,0,3,9
AG,2007,6,4,11,0,1,0,1,23
AI,2007,1,0,1,0,0,0,2,4
AR,2007,2,4,0,0,0,2,0,8
BE,2007,4,1,6,2,0,0,0,13
BL,2007,4,5,0,5,1,0,0,15
BS,2007,5,5,2,1,0,0,0,13
FR,2007,2,4,1,0,4,1,0,12
GE,2007,0,2,0,0,0,0,0,2
GL,2007,0,2,1,0,0,0,0,3
GR,2007,1,1,3,0,0,1,1,7
JU,2007,3,3,2,0,0,0,1,9
LU,2007,1,3,8,0,0,0,0,12
NE,2007,0,1,0,1,0,1,1,4
NW,2007,0,0,1,0,0,0,0,1
OW,2007,0,0,3,2,2,1,1,9
SG,2007,0,3,2,1,0,1,0,7
SH,2007,0,1,1,0,0,0,0,2
SO,2007,1,0,1,0,0,0,0,2
SZ,2007,1,1,0,0,0,1,1,4
TG,2007,1,3,2,0,0,0,0,6
TI,2007,0,1,1,1,1,1,0,5
VS,2007,1,3,1,1,0,0,0,6
ZG,2007,5,3,0,0,0,0,5,13
ZH,2007,1,3,5,1,0,1,0,11
AG,2008,2,2,1,4,2,0,2,13
AI,2008,0,2,1,0,0,0,1,4
AR,2008,0,1,0,1,0,0,0,2
BE,2008,2,0,5,2,1,0,0,10
BL,2008,2,3,2,1,0,0,0,8
BS,2008,3,1,5,1,0,0,1,11
FR,2008,4,3,0,2,0,1,0,10
GE,2008,0,1,0,0,0,0,0,1
GL,2008,1,1,1,0,0,0,0,3
GR,2008,3,1,5,1,1,0,0,11
JU,2008,4,3,2,0,1,1,0,11
LU,2008,0,1,1,0,1,0,2,5
NE,2008,2,2,2,4,0,0,1,11
NW,2008,2,0,1,3,3,1,0,10
OW,2008,1,6,2,4,1,0,0,14
SG,2008,1,7,0,2,1,0,0,11
SH,2008,0,1,0,0,1,0,1,3
SO,2008,2,0,0,0,0,0,0,2
SZ,2008,1,1,0,1,0,0,0,3
TG,2008,0,0,0,2,0,0,0,2
TI,2008,0,1,0,0,2,2,0,5
VS,2008,0,0,2,0,1,0,0,3
ZG,2008,9,1,3,0,0,0,1,14
ZH,2008,3,4,0,0,0,1,3,11
AG,2009,1,6,2,1,1,0,3,14
AI,2009,0,0,0,0,0,0,1,1
AR,2009,3,0,1,0,0,0,0,4
BE,2009,5,1,4,0,0,0,1,11
BL,2009,2,1,0,13,0,1,0,17
BS,2009,2,0,2,1,0,0,0,5
FR,2009,4,5,1,1,3,0,0,14
GL,2009,0,1,0,1,0,0,0,2
GR,2009,2,1,1,0,0,0,0,4
JU,2009,1,0,1,1,0,1,0,4
LU,2009,5,1,3,1,0,0,1,11
NE,2009,0,1,1,1,0,0,0,3
NW,2009,1,1,4,3,2,0,0,11
OW,2009,2,1,2,0,1,0,1,7
SG,2009,0,7,2,1,0,0,0,10
SH,2009,2,0,1,0,0,0,0,3
SO,2009,0,1,0,3,0,0,0,4
SZ,2009,0,1,0,0,0,0,1,2
TG,2009,3,0,0,0,0,0,0,3
TI,2009,0,1,1,0,0,6,0,8
VS,2009,0,6,0,0,1,0,0,7
ZG,2009,3,0,0,0,0,1,0,4
ZH,2009,3,1,6,1,0,0,0,11
AG,2010,4,2,2,0,0,0,1,9
AR,2010,1,2,0,2,0,0,1,6
BE,2010,3,1,1,0,0,0,2,7
BL,2010,1,1,1,7,0,2,1,13
BS,2010,1,4,4,1,0,0,1,11
FR,2010,8,1,3,3,3,0,1,19
GE,2010,1,0,0,1,0,0,0,2
GL,2010,0,0,0,1,1,1,0,3
GR,2010,6,3,0,0,0,0,1,10
JU,2010,3,2,0,0,0,2,0,7
LU,2010,2,3,1,1,0,1,3,11
NE,2010,3,0,0,2,0,0,1,6
NW,2010,1,5,0,7,0,1,0,14
OW,2010,3,2,2,4,1,1,0,13
SG,2010,2,11,0,1,0,0,0,14
SH,2010,3,1,0,0,0,0,0,4
SO,2010,0,1,1,0,0,0,0,2
SZ,2010,0,3,0,0,1,0,0,4
TG,2010,4,3,0,0,0,0,0,7
TI,2010,1,0,0,0,0,1,1,3
VS,2010,1,0,1,0,0,0,0,2
ZG,2010,3,3,0,0,0,0,1,7
ZH,2010,3,0,1,0,1,0,1,6
AG,2011,1,2,0,0,0,0,3,6
AI,2011,0,1,1,0,1,0,2,5
BE,2011,4,1,2,1,0,0,0,8
BL,2011,1,2,4,16,0,1,0,24
BS,2011,2,1,1,2,1,0,0,7
FR,2011,5,7,0,1,0,0,0,13
GE,2011,1,1,0,0,0,0,0,2
GL,2011,1,0,0,1,1,0,0,3
GR,2011,0,0,0,0,0,0,1,1
JU,2011,5,1,2,0,0,1,0,9
LU,2011,1,0,0,0,0,0,2,3
NE,2011,0,0,1,0,0,0,0,1
NW,2011,0,1,0,0,1,0,0,2
OW,2011,1,2,2,3,1,0,0,9
SG,2011,3,6,1,1,0,0,0,11
SO,2011,2,1,0,0,0,1,0,4
TG,2011,0,0,0,0,0,0,2,2
TI,2011,0,1,0,0,0,1,0,2
VS,2011,0,2,0,0,0,0,0,2
ZG,2011,7,1,0,0,0,0,1,9
ZH,2011,3,1,3,0,0,1,1,9
AG,2012,6,4,2,4,2,0,1,19
