# Swiss Law Collection — cantonal acts of type 'Parliamentary ordinance (decree)' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
FR,1977,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
FR,1978,Etat.Communes.Fusions communales,1
FR,1980,Etat.Communes.Fusions communales,3
FR,1981,Etat.Communes.Fusions communales,1
FR,1982,Etat.Communes.Fusions communales,1
FR,1988,Etat.Communes.Fusions communales,1
FR,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1990,Etat.Communes.Fusions communales,2
FR,1991,Etat.Communes.Fusions communales,1
FR,1991,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
FR,1992,Etat.Communes.Fusions communales,1
FR,1993,Etat.Communes.Fusions communales,1
FR,1994,Etat.Communes.Fusions communales,1
FR,1994,Economie.Agriculture.Crédit agricole,1
FR,1995,Etat.Communes.Fusions communales,1
FR,1996,Etat.Communes.Fusions communales,1
FR,1997,Etat.Communes.Fusions communales,1
FR,1997,Economie.Promotion de l'économie,1
FR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
FR,1999,Etat.Communes.Fusions communales,1
FR,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,2000,Etat.Autorités.Gouvernement et administration.New Public Management,1
FR,2000,Etat.Communes.Fusions communales,11
FR,2001,Etat.Communes.Fusions communales,1
FR,2001,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Promotion des technologies d'information",1
FR,2002,Etat.Communes.Fusions communales,6
FR,2002,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
FR,2003,Etat.Communes.Fusions communales,11
FR,2003,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,2004,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
FR,2004,Etat.Communes.Fusions communales,8
FR,2005,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
FR,2005,Etat.Communes.Fusions communales,4
FR,2005,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Classes spéciales",1
FR,2008,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,2009,Economie.Promotion de l'économie,1
FR,2014,Etat,1
FR,2020,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
FR,2023,Etat,1
GL,1927,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,1949,Droit pénal,1
GL,1957,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GL,1961,"Défense nationale, protection de la population, police",1
GL,1964,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Sages-femmes",1
GL,1966,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Routes nationales",1
GL,1972,Etat.Autorités.Gouvernement et administration.Gouvernement.Pensions,1
GL,1973,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
GL,1974,"Enseignement, sciences, documentation et culture.Sport scolaire",1
GL,1974,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1975,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
GL,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation.Impôts et taxes sur les bateaux",1
GL,1978,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
GL,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Affichage et publicité",1
GL,1984,"Défense nationale, protection de la population, police.Sécurité intérieure.Explosifs",1
GL,1985,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1987,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
GL,1987,Droit pénal,1
GL,1989,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Durée du travail, vacances, congés",1
GL,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Remembrements",1
GL,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Chemins pédestres et de randonnée",1
GL,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
GL,1992,"Droit civil.Procédure civile.Emoluments, frais",1
GL,1992,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1993,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GL,1995,Etat.Communes.Finances communales,1
GL,1996,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
GL,1996,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
GL,1997,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
GL,1997,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GL,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GL,1997,Economie,1
GL,2000,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
GL,2000,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
GL,2000,"Finances, Impôts, monopoles, entreprises d'état",1
GL,2001,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
GL,2001,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,2001,"Finances, Impôts, monopoles, entreprises d'état",1
GL,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
GL,2002,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
GL,2002,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
GL,2003,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
GL,2004,Etat.Communes.Finances communales,1
GL,2004,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
GL,2005,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
GL,2007,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
GL,2008,"Etat.Professions juridiques.Notaires.Taxes, tarifs",1
GL,2021,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
GL,2022,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
GL,2026,Etat,1
GL,2026,Etat.Autorités.Parlement.Indemnisation des parlementaires,1
GL,2026,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
GL,2026,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
GR,1877,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
GR,1917,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GR,1927,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
GR,1946,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
GR,1953,Etat.Autorités.Gouvernement et administration.Gouvernement.Pensions,1
GR,1958,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Expropriation",1
GR,1960,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
GR,1961,Etat.Autorités.Gouvernement et administration.Gouvernement.Pensions,1
GR,1961,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
GR,1962,Droit civil.Concurrence déloyale / cartels,1
GR,1965,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
GR,1965,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GR,1965,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôt anticipé",1
GR,1966,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
GR,1966,Economie.Agriculture.Epizooties,1
GR,1966,"Economie.Arts et métiers.Services.Institutions de crédit / assurances.Banques, bourses",1
GR,1969,"Enseignement, sciences, documentation et culture",1
GR,1970,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GR,1971,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contrôle des finances",1
GR,1971,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
GR,1971,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
GR,1972,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GR,1972,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GR,1974,Droit pénal.Procédure pénale.Médecine légale,1
GR,1974,Droit pénal.Procédure pénale.Emoluments,1
GR,1974,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
GR,1975,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
GR,1976,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de théologie",1
GR,1976,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
GR,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
GR,1978,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
GR,1979,Droit civil.Concurrence déloyale / cartels,1
GR,1980,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GR,1980,Economie.Agriculture.Améliorations foncières,1
GR,1982,"Enseignement, sciences, documentation et culture",1
GR,1982,"Défense nationale, protection de la population, police.Sécurité intérieure.Explosifs",1
GR,1983,"Enseignement, sciences, documentation et culture",1
GR,1983,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GR,1983,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Energie atomique",1
GR,1983,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
GR,1984,"Droit civil.Procédure civile.Emoluments, frais",1
GR,1984,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
GR,1984,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Conseil aux femmes enceintes",1
GR,1986,"Finances, Impôts, monopoles, entreprises d'état",1
GR,1986,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Avances sur les pensions alimentaires",1
GR,1989,Droit civil,1
GR,1990,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt fédéral",1
GR,1992,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GR,1992,Droit civil.Dispositions générales d'introduction du code des obligations.Droit commercial.Registre du commerce,1
GR,1992,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1993,Etat.Communes.Finances communales,1
GR,1993,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
GR,1993,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
GR,1993,"Finances, Impôts, monopoles, entreprises d'état",1
GR,1993,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
GR,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GR,1994,Economie.Commerce.Poids et mesures. moyens de paiement,1
GR,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
GR,1995,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1996,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
GR,1996,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
GR,1996,Droit civil,1
GR,1997,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
GR,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GR,1998,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
GR,1998,Economie,1
GR,1999,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GR,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,2000,Economie,2
GR,2002,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
GR,2004,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
GR,2005,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
JU,1828,Etat.Eglise et Etat.Eglise catholique romaine,1
JU,1978,Etat,8
JU,1978,Etat.Dispositions générales.Droit de cité,1
JU,1978,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
JU,1978,Etat.Dispositions générales.Documents d'identité,1
JU,1978,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1978,Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Commissions de recours,1
JU,1978,"Etat.Professions juridiques.Notaires.Taxes, tarifs",1
JU,1978,Etat.Professions juridiques.Notaires.Légalisation,1
JU,1978,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
JU,1978,Droit civil.Dispositions d'introduction du code civil.Droit des successions,1
JU,1978,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",2
JU,1978,Droit pénal,1
JU,1978,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
JU,1978,Droit pénal.Amendes d'ordre,2
JU,1978,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
JU,1978,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
JU,1978,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
JU,1978,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police communale",1
JU,1978,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1978,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",3
JU,1978,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt ecclésiastique",1
JU,1978,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Mines",1
JU,1978,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
JU,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",2
JU,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
JU,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",2
JU,1978,Economie.Promotion de l'économie,1
JU,1979,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
JU,1980,Etat,1
JU,1980,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1981,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1981,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
JU,1984,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1985,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1985,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Privation de liberté à des fins d'assistance,1
JU,1986,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
JU,1986,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
JU,1986,"Droit civil.Procédure civile.Emoluments, frais",1
JU,1986,Droit pénal.Procédure pénale.Emoluments,1
JU,1986,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1986,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,1987,Etat.Communes.Finances communales,1
JU,1988,Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Commissions de recours,1
JU,1988,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1988,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt cantonal",1
JU,1988,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt communal",2
JU,1988,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxes sur les spectacles",1
JU,1989,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1990,Etat,1
JU,1990,"Enseignement, sciences, documentation et culture",1
JU,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1991,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
JU,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
JU,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Equipement",1
JU,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Remembrements",1
JU,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Procédure",1
JU,1993,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
JU,1993,"Enseignement, sciences, documentation et culture",1
JU,1994,"Enseignement, sciences, documentation et culture",1
JU,1994,"Finances, Impôts, monopoles, entreprises d'état",1
JU,1994,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
JU,1996,Droit civil,1
JU,1998,Etat,1
JU,1998,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxes sur les spectacles",1
JU,1998,Economie,1
JU,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
JU,2000,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
JU,2000,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
JU,2000,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
JU,2001,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
JU,2001,Droit civil,1
JU,2001,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
JU,2001,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",2
JU,2001,Economie,2
JU,2001,Economie.Agriculture.Crédit agricole,1
JU,2002,Economie,1
JU,2004,Etat.Communes.Fusions communales,1
JU,2004,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles professionnelles.Enseignement ménager",1
LU,1860,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
LU,1950,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
LU,1953,Etat.Eglise et Etat.Eglise catholique chrétienne,1
LU,1953,Economie.Agriculture.Mesures d'encouragement,1
LU,1957,Economie.Agriculture.Mesures d'encouragement,1
LU,1968,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
LU,1969,Etat.Eglise et Etat.Eglise catholique romaine,1
LU,1969,Etat.Eglise et Etat.Eglise évangélique réformée,1
LU,1971,Etat.Eglise et Etat.Eglise catholique chrétienne,1
LU,1973,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de médecine humaine et vétérinaire",1
LU,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
LU,1976,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
LU,1976,Non classé,1
LU,1982,Etat.Communes.Fusions communales,1
LU,1983,Etat.Communes.Fusions communales,2
LU,1983,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
LU,1984,Etat.Communes.Fusions communales,4
LU,1985,Etat.Communes.Fusions communales,2
LU,1986,Etat.Communes.Fusions communales,3
LU,1986,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
LU,1987,Etat.Communes.Fusions communales,3
LU,1988,Etat.Communes.Fusions communales,4
LU,1989,Etat.Communes.Fusions communales,3
LU,1989,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
LU,1990,Etat.Communes.Fusions communales,11
LU,1990,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
LU,1991,Etat.Communes.Fusions communales,6
LU,1991,Droit civil.Poursuites pour dettes et faillites.Organisation,1
LU,1991,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
LU,1992,Etat.Communes.Fusions communales,3
LU,1992,Droit civil.Poursuites pour dettes et faillites.Organisation,1
LU,1992,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
LU,1993,Etat.Communes.Fusions communales,7
LU,1994,Etat.Communes.Fusions communales,3
LU,1995,Etat.Communes.Fusions communales,3
LU,1996,Etat.Communes.Fusions communales,5
LU,1997,Etat.Communes.Fusions communales,5
LU,1998,Etat.Communes.Fusions communales,3
LU,1998,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
LU,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
LU,1998,Economie.Promotion de l'économie,1
LU,1999,Etat.Communes.Fusions communales,1
LU,2000,Etat.Communes.Fusions communales,2
LU,2001,Etat.Communes.Fusions communales,1
LU,2002,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Elections et votations",1
LU,2002,Etat.Communes.Fusions communales,1
LU,2003,Etat.Autorités.Gouvernement et administration.Gouvernement.Pensions,1
LU,2003,Non classé,1
LU,2004,Etat.Autorités.Parlement.Indemnisation des parlementaires,1
LU,2004,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
LU,2004,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
LU,2004,Etat.Communes.Fusions communales,1
LU,2005,Etat.Communes.Fusions communales,1
LU,2005,Non classé,1
LU,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
LU,2010,Etat,1
LU,2010,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
LU,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
LU,2014,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
LU,2014,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
LU,2016,Etat.Communes.Fusions communales,5
LU,2016,"Etat.Communes.Bourgeoisies, allmends",1
LU,2016,Etat.Eglise et Etat.Eglise évangélique réformée,1
LU,2017,Etat.Communes.Fusions communales,1
LU,2018,Etat.Communes.Fusions communales,3
LU,2019,Etat.Communes.Fusions communales,1
LU,2019,"Etat.Communes.Bourgeoisies, allmends",3
LU,2020,"Etat.Communes.Bourgeoisies, allmends",1
LU,2022,Etat.Communes.Fusions communales,5
LU,2023,Etat.Communes.Fusions communales,2
LU,2024,"Etat.Communes.Bourgeoisies, allmends",2
NE,1864,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",1
NE,1885,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
NE,1895,"Enseignement, sciences, documentation et culture",1
NE,1900,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports ferroviaires",1
NE,1910,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
NE,1941,Droit civil,1
NE,1942,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de théologie",1
NE,1946,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1947,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1951,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
NE,1954,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
NE,1954,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1957,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1958,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
NE,1959,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1961,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
NE,1963,"Santé, travail, droit des assurances sociales, logement, homes",1
NE,1965,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
NE,1965,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",2
NE,1966,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôt anticipé",1
