# Swiss Law Collection — cantonal acts of type 'Ordinance' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
BS,2014,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",2
BS,2015,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BS,2015,"Enseignement, sciences, documentation et culture.Documentation.Statistique",2
BS,2015,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,2016,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
BS,2016,"Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Accueil familial, adoption",1
BS,2016,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
BS,2016,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2016,"Santé, travail, droit des assurances sociales, logement, homes",2
BS,2017,Etat,1
BS,2017,Etat.Dispositions générales.Droit de cité,1
BS,2017,"Défense nationale, protection de la population, police.Sécurité intérieure.Maintien de la tranquillité et de l'ordre public.Domaine public",1
BS,2017,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Places de parking",1
BS,2018,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
BS,2018,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
BS,2018,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
BS,2018,"Défense nationale, protection de la population, police.Sécurité intérieure.Maintien de la tranquillité et de l'ordre public.Domaine public",1
BS,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2019,Droit pénal.Amendes d'ordre,1
BS,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Chemins pédestres et de randonnée",1
BS,2019,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
BS,2020,Etat,1
BS,2020,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
BS,2020,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BS,2020,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",4
BS,2020,"Défense nationale, protection de la population, police",1
BS,2020,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Approvisionnement en énergie",1
BS,2020,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",8
BS,2020,Economie.Promotion de l'économie,1
BS,2021,Droit civil.Procédure civile.Exécution,1
BS,2021,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
BS,2021,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
BS,2021,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",1
BS,2021,Economie.Commerce.Poids et mesures. moyens de paiement,1
BS,2022,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,2022,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2022,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
BS,2022,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
BS,2023,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BS,2023,"Défense nationale, protection de la population, police",1
BS,2023,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Protection des biens culturels en temps de guerre",2
BS,2023,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,2023,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Approvisionnement en énergie",1
BS,2024,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
BS,2024,Etat.Autorités.Informatique.E-Government,1
BS,2024,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police cantonale",1
BS,2024,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2024,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2024,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
BS,2025,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
BS,2025,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BS,2025,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BS,2025,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2025,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
BS,2026,Etat,2
BS,2026,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre les radiations",1
BS,2026,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1944,Droit civil,1
FR,1964,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Temps de travail",1
FR,1966,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",17
FR,1967,Etat,1
FR,1971,Economie.Agriculture.Epizooties,1
FR,1972,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
FR,1973,Droit pénal,1
FR,1975,Droit pénal,1
FR,1978,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
FR,1979,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",6
FR,1980,"Etat.Communes.Bourgeoisies, allmends",1
FR,1980,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
FR,1981,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
FR,1983,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
FR,1983,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
FR,1986,Droit pénal,1
FR,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1986,Economie,1
FR,1987,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Promotion des technologies d'information",1
FR,1987,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Taxes",1
FR,1988,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre le bruit",1
FR,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Lutte contre les dommages",1
FR,1989,"Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Accueil familial, adoption",1
FR,1989,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
FR,1989,Economie,1
FR,1990,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
FR,1990,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
FR,1990,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1991,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
FR,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,1992,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
FR,1992,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
FR,1992,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,1992,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,1992,"Enseignement, sciences, documentation et culture.Contributions à la formation.Emoluments scolaires",1
FR,1993,Droit pénal,1
FR,1993,Economie.Agriculture.Améliorations foncières,1
FR,1993,Economie.Agriculture.Epizooties,1
FR,1994,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Services psychiatriques",1
FR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Tarifs.TARMED",1
FR,1995,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
FR,1995,Droit pénal,1
FR,1995,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
FR,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
FR,1995,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
FR,1996,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
FR,1996,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Droits de mutation",1
FR,1997,Etat.Dispositions générales.Droit de cité,1
FR,1997,Droit civil,1
FR,1997,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de médecine humaine et vétérinaire",2
FR,1997,Economie.Agriculture.Culture des plantes.Vignoble,1
FR,1998,"Finances, Impôts, monopoles, entreprises d'état",1
FR,1998,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
FR,1998,Economie.Agriculture.Lait,1
FR,1999,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
FR,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
FR,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Champignons",1
FR,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
FR,2000,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
FR,2000,Etat.Autorités.Gouvernement et administration.New Public Management,1
FR,2000,Droit pénal,1
FR,2000,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
FR,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
FR,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Vétérinaires",1
FR,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
FR,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",1
FR,2000,Economie,1
FR,2001,Etat,3
FR,2001,Etat.Autorités.Gouvernement et administration.Gouvernement.Chancellerie de l'Etat,2
FR,2001,Etat.Autorités.Gouvernement et administration.New Public Management,1
FR,2001,Droit pénal,1
FR,2001,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",2
FR,2001,"Finances, Impôts, monopoles, entreprises d'état",2
FR,2001,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe foncière",1
FR,2001,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôt anticipé",1
FR,2001,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
FR,2001,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Travail au noir",1
FR,2001,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Listes des hôpitaux",1
FR,2001,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
FR,2001,Economie,1
FR,2002,Etat,1
FR,2002,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,2
FR,2002,Etat.Dispositions générales.Documents d'identité,1
FR,2002,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,2002,Droit civil,1
FR,2002,Droit pénal,2
FR,2002,Droit pénal.Dispositions générales d'introduction du code pénal.Interruption de grossesse,1
FR,2002,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",2
FR,2002,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
FR,2002,"Défense nationale, protection de la population, police",2
FR,2002,"Défense nationale, protection de la population, police.Sécurité intérieure.Armes et munitions",1
FR,2002,"Finances, Impôts, monopoles, entreprises d'état",1
FR,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
FR,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Etude d'impact sur l'environnement",1
FR,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",6
FR,2002,"Santé, travail, droit des assurances sociales, logement, homes",3
FR,2003,Etat,2
FR,2003,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
FR,2003,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.intégration,1
FR,2003,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
FR,2003,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",3
FR,2003,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
FR,2003,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
FR,2003,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
FR,2003,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
FR,2003,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
FR,2003,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
FR,2003,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",2
FR,2003,"Défense nationale, protection de la population, police",1
FR,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",4
FR,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
FR,2003,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",6
FR,2003,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2003,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
FR,2003,Economie,4
FR,2003,Economie.Agriculture.Epizooties,1
FR,2003,Economie.Agriculture.Assurances des animaux,1
FR,2003,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
FR,2004,Etat,1
FR,2004,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
FR,2004,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
FR,2004,Etat.Communes.Finances communales,1
FR,2004,Etat.Communes.Contributions financières des communes,1
FR,2004,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
FR,2004,Droit pénal.Procédure pénale.Investigation secrète,1
FR,2004,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
FR,2004,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",3
FR,2004,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
FR,2004,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,2004,"Défense nationale, protection de la population, police",2
FR,2004,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
FR,2004,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
FR,2004,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
FR,2004,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Piscines",1
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Libre circulation",1
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",2
FR,2004,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Listes des hôpitaux",2
FR,2004,Economie,2
FR,2004,Economie.Forêt.Mesures de protection,1
FR,2005,Etat,1
FR,2005,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
FR,2005,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",2
FR,2005,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",2
FR,2005,Etat.Professions juridiques.Notaires.Légalisation,1
FR,2005,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
FR,2005,Droit pénal.Procédure pénale.Profils d'ADN,1
FR,2005,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,2005,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",4
FR,2005,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",2
FR,2005,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",2
FR,2005,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
FR,2005,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,2005,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
FR,2005,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Assurance scolaire",1
FR,2005,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
FR,2005,"Défense nationale, protection de la population, police",2
FR,2005,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
FR,2005,"Finances, Impôts, monopoles, entreprises d'état",2
FR,2005,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt à la source",1
FR,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Surveillance des aliments",1
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
FR,2005,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Donations et collectes publiques",2
FR,2005,Economie,1
FR,2005,Economie.Agriculture.Mesures d'encouragement,1
FR,2005,Economie.Agriculture.Culture des plantes.Lutte contre les parasites,1
FR,2005,Economie.Agriculture.Epizooties,1
FR,2005,Economie.Agriculture.Assurances des animaux,1
FR,2005,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Sport-Toto,1
FR,2006,Etat,1
FR,2006,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
FR,2006,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",2
FR,2006,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Etudes sociales",2
FR,2006,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",1
FR,2006,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
FR,2006,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
FR,2006,"Finances, Impôts, monopoles, entreprises d'état",1
FR,2006,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",3
FR,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
FR,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
FR,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Hygiène de l'air.Poussières fines/smog",1
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",2
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",2
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
FR,2006,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
FR,2006,Economie.Agriculture.Apiculture,2
FR,2006,Economie.Agriculture.Epizooties,1
FR,2006,Economie.Arts et métiers.Services.Tourisme,1
FR,2007,Etat,1
FR,2007,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
FR,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
FR,2007,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
FR,2007,"Santé, travail, droit des assurances sociales, logement, homes",3
FR,2007,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Prévention des accidents",1
FR,2007,Economie,1
FR,2007,Economie.Agriculture.Culture des plantes.Lutte contre les parasites,2
FR,2007,Economie.Agriculture.Epizooties,1
FR,2008,Etat.Autorités.Protection des données,2
FR,2008,Etat.Communes.Finances communales,1
FR,2008,"Défense nationale, protection de la population, police.Défense.Taxe d'exemption",1
FR,2008,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",1
FR,2008,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",2
FR,2008,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2008,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
FR,2009,Etat,1
FR,2009,Etat.Dispositions générales.Information du public,1
FR,2009,Etat.Autorités.Protection des données,1
FR,2009,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
FR,2009,"Défense nationale, protection de la population, police",1
FR,2009,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
FR,2009,"Santé, travail, droit des assurances sociales, logement, homes",3
FR,2009,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Prévention des dépendances.Interdictions de fumer",1
FR,2009,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
FR,2009,Economie.Agriculture.Zones de montagne,1
FR,2009,Economie.Agriculture.Culture des plantes.Vignoble,2
FR,2010,Etat,1
FR,2010,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
FR,2010,Etat.Dispositions générales.Publications officielles.feuilles officielles,1
FR,2010,Etat.Dispositions générales.Information du public,2
FR,2010,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
FR,2010,Etat.Communes.Finances communales,1
FR,2010,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
FR,2010,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,2010,"Enseignement, sciences, documentation et culture.Contributions à la formation.Emoluments scolaires",1
FR,2010,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
FR,2010,"Défense nationale, protection de la population, police",1
FR,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",3
FR,2010,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
FR,2010,Economie,1
FR,2010,Economie.Forêt.Mesures de protection,1
FR,2010,Economie.Arts et métiers.Services.Prostitution,1
FR,2011,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
FR,2011,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,2011,Etat.Autorités.Protection des données,1
FR,2011,"Défense nationale, protection de la population, police",1
FR,2011,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
FR,2011,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
FR,2011,"Santé, travail, droit des assurances sociales, logement, homes",3
FR,2011,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Droits des patients",1
FR,2011,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
FR,2011,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
FR,2011,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
FR,2012,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.intégration,1
FR,2012,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Formation, formation continue, perfectionnement",1
FR,2012,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
FR,2012,Etat.Communes.Répartition des tâches entre canton et communes,1
FR,2012,Droit civil,1
FR,2012,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
FR,2012,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
FR,2012,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Autres filières d'études",2
FR,2012,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
FR,2012,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Impôts et taxes de la circulation",1
FR,2012,"Santé, travail, droit des assurances sociales, logement, homes",2
FR,2012,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
