# Swiss Law Collection — cantonal acts of type 'Other' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
FR,unknown,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
FR,unknown,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",2
FR,unknown,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Employés.Dimanches et jours fériés",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Marché du travail.Lutte contre les crises, réserves de crise bénéficiant d'allégements fiscaux",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",2
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocations familiales.Travailleurs agricoles",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
FR,unknown,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
FR,unknown,Economie.Agriculture.Droit foncier rural,1
FR,unknown,Economie.Agriculture.Améliorations foncières,1
FR,unknown,Economie.Agriculture.Formation agricole.Ecole agricole,1
FR,unknown,Economie.Agriculture.Apiculture,1
FR,unknown,"Economie.Arts et métiers.Services.Institutions de crédit / assurances.Banques, bourses",1
FR,unknown,Economie.Commerce.Surveillance des prix,1
FR,unknown,Publications sans texte,62
GE,1815,Non classé,1
GE,1961,Etat,1
GE,1982,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",2
GE,1987,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GE,1996,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GE,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
GE,2000,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Agriculture,2
GE,2000,"Santé, travail, droit des assurances sociales, logement, homes",3
GE,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2003,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2004,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
GE,2004,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
GE,2004,"Santé, travail, droit des assurances sociales, logement, homes",6
GE,2005,Droit pénal,1
GE,2006,"Santé, travail, droit des assurances sociales, logement, homes",3
GE,2007,"Santé, travail, droit des assurances sociales, logement, homes",3
GE,2009,Etat.Communes.Finances communales,1
GE,2013,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2016,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2019,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GE,2022,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,1800,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt à la source",1
GL,1807,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,1859,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,1872,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1901,"Droit civil.Procédure civile.Emoluments, frais",1
GL,1906,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,1906,"Economie.Arts et métiers.Services.Institutions de crédit / assurances.Banques, bourses",1
GL,1910,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Approvisionnement en énergie",1
GL,1915,Droit civil.Dispositions d'introduction du code civil.Droit de la famille.Tutelle,1
GL,1918,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1923,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GL,1928,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",3
GL,1933,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Approvisionnement en énergie",1
GL,1941,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1945,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
GL,1946,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1946,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1947,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1949,"Défense nationale, protection de la population, police.Défense.Obligations militaires",1
GL,1957,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1957,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
GL,1959,Etat.Dispositions générales.Armoiries,1
GL,1959,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1960,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1962,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pétrole",1
GL,1962,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1963,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",2
GL,1964,Economie.Agriculture.Formation agricole.Ecole agricole,1
GL,1965,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Sages-femmes",1
GL,1966,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
GL,1966,Economie.Agriculture.Epizooties,1
GL,1969,Droit civil.Arbitrage,1
GL,1970,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
GL,1971,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
GL,1971,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
GL,1971,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1971,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1971,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1971,Economie.Arts et métiers.Services.Tourisme,1
GL,1972,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Agriculture,1
GL,1972,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
GL,1972,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
GL,1973,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.droits politiques.Landsgemeinde",1
GL,1973,Droit pénal,1
GL,1973,Economie.Promotion de l'économie,1
GL,1974,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
GL,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1974,Economie.Agriculture.Lait,1
GL,1975,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
GL,1975,Economie.Agriculture.Formation agricole.Ecole agricole,1
GL,1976,Droit pénal,1
GL,1976,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",1
GL,1976,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GL,1976,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1977,Droit civil.Procédure civile.Entraide judiciaire,1
GL,1977,Droit civil.Procédure civile.Exécution,1
GL,1977,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GL,1978,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GL,1978,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
GL,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,1980,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",2
GL,1981,Etat.Dispositions générales.Documents d'identité,1
GL,1981,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,1981,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
GL,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1981,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,1982,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,1983,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,1984,"Enseignement, sciences, documentation et culture",1
GL,1984,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,1985,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1985,Economie,1
GL,1987,Etat.Autorités.Gouvernement et administration.Procédure administrative,1
GL,1987,"Enseignement, sciences, documentation et culture.Corps enseignant.Traitement, indemnités",1
GL,1988,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
GL,1988,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GL,1988,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
GL,1988,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
GL,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
GL,1990,Etat.Autorités.Parlement.Election du parlement,1
GL,1990,Etat.Eglise et Etat.Eglise catholique romaine,2
GL,1990,Etat.Eglise et Etat.Eglise évangélique réformée,2
GL,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,1991,Etat.Eglise et Etat.Eglise évangélique réformée,1
GL,1991,"Défense nationale, protection de la population, police",1
GL,1991,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GL,1991,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe de séjour, taxes d'hébergement",1
GL,1991,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
GL,1991,Economie.Forêt.Formation professionnelle,1
GL,1992,Droit pénal,1
GL,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
GL,1992,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
GL,1993,Etat.Dispositions générales.Droit de cité,1
GL,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GL,1993,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1993,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
GL,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GL,1995,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
GL,1995,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1995,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,1996,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les chiens",1
GL,1996,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
GL,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
GL,1997,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
GL,1997,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,1997,Economie,1
GL,1998,"Enseignement, sciences, documentation et culture",1
GL,1998,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
GL,1998,"Finances, Impôts, monopoles, entreprises d'état",1
GL,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
GL,1999,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",2
GL,1999,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre le bruit",1
GL,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
GL,2000,Etat,1
GL,2000,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",2
GL,2000,"Enseignement, sciences, documentation et culture.Corps enseignant.Prévoyance professionnelle, caisses de pensions",1
GL,2000,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
GL,2001,Droit pénal,1
GL,2001,"Enseignement, sciences, documentation et culture",1
GL,2001,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,2001,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2002,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,2002,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
GL,2002,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GL,2002,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2003,Etat.Dispositions générales.Publications officielles.Recueils de législation,1
GL,2003,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GL,2003,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre les incendies",1
GL,2003,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
GL,2003,"Finances, Impôts, monopoles, entreprises d'état",1
GL,2003,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GL,2003,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt à la source",1
GL,2003,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocations familiales.Salariés et indépendants",1
GL,2003,Economie,1
GL,2004,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour Suisses.contrôle des habitants,1
GL,2004,Etat.Professions juridiques.Avocats.Assistance judiciaire,1
GL,2004,"Enseignement, sciences, documentation et culture",1
GL,2004,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",2
GL,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",2
GL,2005,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
GL,2005,Droit pénal.Amendes d'ordre,1
GL,2005,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
GL,2006,Etat.Dispositions générales.Collaboration intercantonale,1
GL,2006,Etat.Communes.Finances communales,1
GL,2006,Etat.Communes.Fusions communales,1
GL,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,2006,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2006,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
GL,2006,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Réduction des primes",1
GL,2008,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",2
GL,2008,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",2
GL,2009,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
GL,2009,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GL,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
GL,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
GL,2011,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GL,2012,Etat,1
GL,2012,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Médecine scolaire, services psychologiques scolaires",2
GL,2013,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",1
GL,2013,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",2
GL,2014,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",2
GL,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
GL,2015,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",2
GL,2016,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,2016,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2017,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GL,2019,"Enseignement, sciences, documentation et culture",1
GL,2022,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
GL,2022,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection du paysage",1
GL,2023,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre les incendies",1
GL,2023,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
GL,2024,Etat.Eglise et Etat.Eglise catholique romaine,1
GL,2024,"Finances, Impôts, monopoles, entreprises d'état",1
GL,2024,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",2
GL,2026,"Enseignement, sciences, documentation et culture",2
GL,2026,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
GL,2026,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GL,2026,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
GR,1913,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GR,1913,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
GR,1947,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Intégration des écoliers étrangers",1
GR,1952,Etat.Dispositions générales.Armoiries,1
GR,1956,"Enseignement, sciences, documentation et culture",1
GR,1959,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
GR,1961,Etat.Autorités.Gouvernement et administration.Gouvernement.Pensions,1
GR,1961,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GR,1964,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GR,1967,"Enseignement, sciences, documentation et culture",1
GR,1969,Droit civil.Arbitrage,1
GR,1969,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
GR,1970,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
GR,1971,Droit civil,1
GR,1971,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1972,Etat,1
GR,1972,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",1
GR,1972,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
GR,1973,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
GR,1974,Droit civil.Procédure civile.Entraide judiciaire,1
GR,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
GR,1975,Economie.Agriculture.Formation agricole.Ecole agricole,1
GR,1976,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GR,1977,Droit civil.Procédure civile.Exécution,1
GR,1977,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
GR,1979,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
GR,1980,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Equipement",1
GR,1981,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Conventions collectives.Déclaration de force obligatoire générale,1
GR,1982,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
GR,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
GR,1983,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
GR,1986,Etat.Autorités.Gouvernement et administration.Administration.Départements,1
GR,1987,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Employés de maison,1
GR,1987,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GR,1988,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
GR,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
GR,1992,Droit pénal.Procédure pénale.Entraide judiciaire,1
GR,1992,"Enseignement, sciences, documentation et culture.Corps enseignant.Prévoyance professionnelle, caisses de pensions",1
GR,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GR,1993,"Finances, Impôts, monopoles, entreprises d'état",1
GR,1993,Economie.Commerce.Poids et mesures. moyens de paiement,1
GR,1994,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
GR,1994,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
GR,1994,"Défense nationale, protection de la population, police",1
GR,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GR,1995,"Enseignement, sciences, documentation et culture",1
GR,1995,"Enseignement, sciences, documentation et culture.Contributions à la formation.Emoluments scolaires",2
GR,1996,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles moyennes supérieures, écoles des culture générale, écoles de degré diplôme",1
GR,1996,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
GR,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Vétérinaires",1
GR,1996,Economie,2
GR,1997,"Enseignement, sciences, documentation et culture",1
GR,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
GR,1998,Droit civil.Dispositions générales d'introduction du code des obligations.Des divers contrats.Contrat de travail.Contrats-type.Agriculture,1
GR,1998,"Défense nationale, protection de la population, police",1
GR,1998,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1998,Economie.Commerce.Surveillance des prix,1
GR,1999,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
GR,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Denrées alimentaires, objets d'usage courant.Viandes.Abattoirs",1
GR,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
GR,2001,Economie,1
GR,2002,"Droit civil.Procédure civile.Emoluments, frais",1
GR,2002,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Homes.Etablissements pour personnes âgées",1
