# Swiss Law Collection — intercantonal agreement memberships by canton, year and topic (full systematics depth)
# counting_unit: signatory_memberships — one occurrence per SIGNING canton per agreement, the same unit as concordats_memberships.csv (a DIFFERENT unit from the site's year chart, which counts published copies)
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
BL,1990,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
BL,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,1991,Etat.Dispositions générales.Collaboration intercantonale,1
BL,1992,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BL,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BL,1993,Etat.Dispositions générales.Collaboration intercantonale,3
BL,1993,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BL,1993,"Enseignement, sciences, documentation et culture",1
BL,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
BL,1993,"Santé, travail, droit des assurances sociales, logement, homes",2
BL,1993,Economie.Agriculture.Culture des plantes.Vignoble,1
BL,1994,"Enseignement, sciences, documentation et culture",1
BL,1994,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation continue des enseignants",1
BL,1994,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
BL,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BL,1994,Economie,1
BL,1995,Etat.Eglise et Etat.Eglise catholique romaine,1
BL,1995,"Enseignement, sciences, documentation et culture",1
BL,1995,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BL,1996,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
BL,1996,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,1997,Etat.Dispositions générales.Collaboration intercantonale,1
BL,1997,"Enseignement, sciences, documentation et culture",1
BL,1997,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,1997,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BL,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
BL,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
BL,1997,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,1998,"Enseignement, sciences, documentation et culture",1
BL,1998,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BL,1998,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
BL,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BL,1998,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
BL,1999,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BL,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",2
BL,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
BL,1999,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
BL,2000,"Enseignement, sciences, documentation et culture",1
BL,2000,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
BL,2000,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,2000,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
BL,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,2000,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
BL,2000,Economie,1
BL,2001,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre le bruit",2
BL,2001,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
BL,2002,Etat.Eglise et Etat.Eglise évangélique réformée,1
BL,2002,"Enseignement, sciences, documentation et culture",2
BL,2002,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,2002,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
BL,2002,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
BL,2003,"Enseignement, sciences, documentation et culture",1
BL,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
BL,2003,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
BL,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",3
BL,2003,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
BL,2003,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
BL,2003,Economie.Promotion de l'économie,1
BL,2003,Economie.Agriculture.Lait,1
BL,2004,Etat.Dispositions générales.Collaboration intercantonale,1
BL,2004,"Enseignement, sciences, documentation et culture",1
BL,2004,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
BL,2004,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
BL,2005,Etat.Dispositions générales.Collaboration intercantonale,1
BL,2005,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
BL,2005,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,2005,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2006,"Enseignement, sciences, documentation et culture",1
BL,2006,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
BL,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BL,2006,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2007,"Enseignement, sciences, documentation et culture",1
BL,2007,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
BL,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
BL,2008,Etat,1
BL,2009,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",2
BL,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
BL,2010,Etat,1
BL,2010,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
BL,2011,Etat.Dispositions générales.Collaboration intercantonale,1
BL,2011,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
BL,2011,Economie.Agriculture.Epizooties,1
BL,2012,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
BL,2013,"Enseignement, sciences, documentation et culture",1
BL,2013,Economie.Agriculture.Epizooties,1
BL,2013,Economie.Arts et métiers.Services.Professions soumises à autorisation,1
BL,2014,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BL,2014,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
BL,2015,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
BL,2015,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
BL,2015,Economie,1
BL,2016,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
BL,2016,"Santé, travail, droit des assurances sociales, logement, homes",2
BL,2017,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BL,2018,"Santé, travail, droit des assurances sociales, logement, homes",1
BL,2018,Economie,1
BL,2019,Etat.Autorités.Protection des données,1
BL,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BL,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BL,2020,Etat.Dispositions générales.Documents d'identité,1
BL,2022,Etat.Dispositions générales.Collaboration intercantonale,1
BL,2023,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BL,2025,"Etat.Dispositions générales.Territoire.Délimitations territoriales, districts",1
BS,1632,Etat.Autorités.Protection des données,1
BS,1828,Etat.Eglise et Etat.Eglise catholique romaine,6
BS,1841,"Enseignement, sciences, documentation et culture",1
BS,1863,Etat.Dispositions générales.Territoire.Frontières,1
BS,1888,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",1
BS,1889,"Droit civil.Procédure civile.Emoluments, frais",1
BS,1899,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1901,"Droit civil.Procédure civile.Emoluments, frais",1
BS,1903,"Droit civil.Procédure civile.Emoluments, frais",1
BS,1906,Etat.Dispositions générales.Territoire.Frontières,1
BS,1906,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1909,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Transports de police",1
BS,1912,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1914,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
BS,1919,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1922,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
BS,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,1937,Non classé,1
BS,1938,Etat.Dispositions générales.Territoire.Frontières,1
BS,1939,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
BS,1940,Etat.Dispositions générales.Territoire.Frontières,1
BS,1943,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1948,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1948,Etat.Dispositions générales.Territoire.Frontières,1
BS,1948,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de médecine humaine et vétérinaire",1
BS,1948,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Interdiction des arrangements fiscaux",1
BS,1949,Etat.Dispositions générales.Territoire.Frontières,1
BS,1950,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",2
BS,1954,Etat.Dispositions générales.Territoire.Frontières,1
BS,1959,Droit pénal,1
BS,1959,"Santé, travail, droit des assurances sociales, logement, homes",3
BS,1961,Etat.Dispositions générales.Territoire.Frontières,1
BS,1962,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
BS,1964,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
BS,1964,Economie.Agriculture.Formation agricole.Ecole agricole,2
BS,1965,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
BS,1967,Etat.Dispositions générales.Territoire.Frontières,1
BS,1969,Droit civil.Arbitrage,1
BS,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
BS,1970,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
BS,1971,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
BS,1972,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1972,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1973,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Régale des sels",1
BS,1973,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Forces hydrauliques",1
BS,1974,Etat.Dispositions générales.Territoire.Frontières,1
BS,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
BS,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",4
BS,1974,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",2
BS,1975,"Enseignement, sciences, documentation et culture",1
BS,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1975,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Psychothérapeutes",1
BS,1975,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",2
BS,1976,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1976,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
BS,1977,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1977,Droit civil.Procédure civile.Exécution,1
BS,1977,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1977,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1978,Etat,2
BS,1978,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1979,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",2
BS,1979,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
BS,1980,Economie.Agriculture.Lait,1
BS,1981,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
BS,1982,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
BS,1983,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",2
BS,1984,"Enseignement, sciences, documentation et culture",1
BS,1984,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
BS,1984,"Enseignement, sciences, documentation et culture.Reconnaissance des diplômes",1
BS,1985,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
BS,1985,"Enseignement, sciences, documentation et culture.Degré tertiaire: universités.Faculté de médecine humaine et vétérinaire",1
BS,1987,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,1987,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1988,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
BS,1989,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
BS,1990,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",1
BS,1990,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1991,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1992,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BS,1992,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BS,1993,Etat.Dispositions générales.Collaboration intercantonale,3
BS,1993,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BS,1993,"Enseignement, sciences, documentation et culture",1
BS,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
BS,1993,"Santé, travail, droit des assurances sociales, logement, homes",2
BS,1994,"Enseignement, sciences, documentation et culture",1
BS,1994,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation continue des enseignants",1
BS,1994,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
BS,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,1994,Economie,1
BS,1995,Etat.Eglise et Etat.Eglise catholique romaine,1
BS,1995,"Enseignement, sciences, documentation et culture",1
BS,1995,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BS,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
BS,1996,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
BS,1996,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1997,Etat.Dispositions générales.Collaboration intercantonale,1
BS,1997,"Enseignement, sciences, documentation et culture",1
BS,1997,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Circulation routière.Contrôle technique des véhicules",1
BS,1997,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des animaux",1
BS,1997,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
BS,1998,"Enseignement, sciences, documentation et culture",1
BS,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BS,1998,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
BS,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,1998,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BS,1998,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,1998,"Economie.Commerce.Marché intérieur, entraves techniques au commerce",1
BS,1999,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
BS,1999,"Enseignement, sciences, documentation et culture",1
BS,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
BS,1999,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
BS,1999,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
BS,1999,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2000,Droit pénal.Exécution des peines et des mesures.Etablissements.Personnel,1
BS,2000,"Enseignement, sciences, documentation et culture",1
BS,2000,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",1
BS,2000,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2000,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2000,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
BS,2000,Economie,1
BS,2001,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection contre le bruit",2
BS,2001,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
BS,2002,"Enseignement, sciences, documentation et culture",2
BS,2002,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
BS,2002,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
BS,2003,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
BS,2003,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
BS,2003,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",3
BS,2003,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",2
BS,2003,Economie.Promotion de l'économie,1
BS,2003,Economie.Agriculture.Lait,1
BS,2004,Etat.Dispositions générales.Collaboration intercantonale,1
BS,2004,"Enseignement, sciences, documentation et culture",1
BS,2004,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles spécialisées",1
BS,2004,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2004,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
BS,2005,Etat.Dispositions générales.Collaboration intercantonale,1
BS,2005,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
BS,2005,"Défense nationale, protection de la population, police",1
BS,2005,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2006,Etat,1
BS,2006,"Enseignement, sciences, documentation et culture",1
BS,2006,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
BS,2006,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
BS,2006,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Chiropraticiens, physiothérapeutes",1
BS,2007,"Enseignement, sciences, documentation et culture",1
BS,2007,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
BS,2007,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
BS,2008,Etat,1
BS,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2009,"Enseignement, sciences, documentation et culture.Degré tertiaire: Hautes écoles.Pédagogie",1
BS,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BS,2010,Etat,1
BS,2010,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
BS,2011,Etat.Dispositions générales.Collaboration intercantonale,1
BS,2011,"Droit civil.Dispositions d'introduction du code civil.Droit des personnes, état civil.Fondations, surveillance.Fondations LPP",1
BS,2011,Droit pénal,1
BS,2011,Economie.Agriculture.Epizooties,1
BS,2012,"Enseignement, sciences, documentation et culture.Art, culture, sport.Art.Cinéma, théâtre, divertissement",1
BS,2013,"Enseignement, sciences, documentation et culture",1
BS,2013,Economie.Agriculture.Epizooties,1
BS,2014,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
BS,2014,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",2
BS,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
BS,2015,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
BS,2016,"Santé, travail, droit des assurances sociales, logement, homes",2
BS,2018,"Santé, travail, droit des assurances sociales, logement, homes",1
BS,2018,Economie,1
BS,2019,Etat.Autorités.Protection des données,1
BS,2019,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
BS,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Déchets",1
BS,2020,Etat.Dispositions générales.Documents d'identité,1
BS,2021,Droit pénal,1
BS,2022,Etat.Dispositions générales.Collaboration intercantonale,1
BS,2023,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
BS,2023,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,1632,Etat.Autorités.Protection des données,1
FR,1889,Etat.Eglise et Etat.Eglise évangélique réformée,1
FR,1889,"Droit civil.Procédure civile.Emoluments, frais",1
FR,1906,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1909,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Transports de police",1
FR,1922,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1931,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1936,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Exonération et allégements fiscaux",1
FR,1937,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
FR,1938,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
FR,1943,Etat.Dispositions générales.Collaboration intercantonale,1
FR,1943,Droit pénal,1
FR,1943,Economie.Agriculture.Production animale.Commerce du bétail,1
FR,1951,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Funiculaires, téléphériques, téléskis",1
FR,1954,Droit pénal,1
FR,1960,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
FR,1969,Droit civil.Arbitrage,1
FR,1969,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur les successions et les donations",1
FR,1969,Economie.Forêt.Formation professionnelle,1
FR,1970,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Coordination",2
FR,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Navigation.Police de la navigation",1
FR,1977,Droit civil.Procédure civile.Exécution,1
FR,1978,Etat,1
FR,1978,Droit pénal,1
FR,1978,Economie,1
FR,1979,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,1984,Droit pénal,1
FR,1984,"Enseignement, sciences, documentation et culture",1
FR,1985,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
FR,1986,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
FR,1986,"Santé, travail, droit des assurances sociales, logement, homes",1
FR,1988,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,1990,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Coopération en matière de police",1
FR,1991,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Pêche.Zones de pêche",2
FR,1992,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
FR,1993,Etat.Dispositions générales.Collaboration intercantonale,3
FR,1994,Etat.Dispositions générales.Collaboration intercantonale,1
FR,1994,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Marchés publics",1
FR,1995,"Enseignement, sciences, documentation et culture",1
FR,1996,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
FR,1996,"Défense nationale, protection de la population, police.Sécurité intérieure.Entreprises de sécurité",1
FR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
