# Swiss Law Collection — cantonal acts of type 'Other' by canton, year and legal domain
# counting_unit: published_copies — one count per canton whose collection publishes the act; this is the unit the site's year chart uses, so the two agree for any year
# year = enactment year; 'unknown' rows are undated laws
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,etat,sante,educ,infra,eco,fin,autres,total
ZG,1984,0,0,0,0,0,0,3,3
ZH,1984,2,1,2,0,0,0,0,5
AG,1985,0,0,0,0,0,0,1,1
BE,1985,0,0,0,1,0,0,0,1
BS,1985,0,3,0,0,0,0,0,3
FR,1985,1,3,1,2,0,0,0,7
GL,1985,0,0,0,0,1,1,0,2
JU,1985,0,0,1,0,0,0,0,1
NE,1985,0,1,0,1,0,0,1,3
NW,1985,0,0,0,0,0,1,1,2
SH,1985,0,1,0,0,0,0,0,1
SO,1985,1,1,2,0,0,0,0,4
UR,1985,0,0,1,0,0,0,0,1
VD,1985,1,0,0,0,0,0,0,1
VS,1985,0,0,1,1,0,0,0,2
ZG,1985,1,0,0,0,0,0,0,1
AR,1986,0,0,0,0,0,0,1,1
BE,1986,0,0,1,0,0,0,0,1
BL,1986,0,0,0,0,0,0,1,1
BS,1986,0,1,0,0,0,0,0,1
FR,1986,4,1,1,0,0,0,2,8
GR,1986,1,0,0,0,0,0,0,1
LU,1986,0,0,0,0,0,0,1,1
NE,1986,0,1,0,0,1,0,0,2
OW,1986,0,0,0,0,0,0,1,1
SG,1986,0,0,0,0,0,0,1,1
SH,1986,0,0,0,0,0,0,1,1
SO,1986,1,0,1,0,0,1,2,5
TG,1986,0,1,0,0,0,0,0,1
TI,1986,1,0,0,0,0,0,0,1
VD,1986,0,0,0,0,0,0,1,1
VS,1986,0,0,0,0,1,0,0,1
ZH,1986,0,0,1,0,0,0,0,1
AG,1987,1,0,0,0,0,0,0,1
BE,1987,0,0,0,0,0,0,1,1
BL,1987,0,0,1,0,0,0,0,1
BS,1987,0,1,2,0,0,0,0,3
FR,1987,1,0,0,2,0,1,0,4
GE,1987,0,0,0,1,0,0,0,1
GL,1987,1,0,1,0,0,0,0,2
GR,1987,0,0,0,0,0,1,1,2
JU,1987,0,0,2,0,0,0,0,2
SG,1987,0,0,0,0,1,0,0,1
SH,1987,0,0,1,0,0,0,0,1
SO,1987,4,0,12,0,1,0,0,17
SZ,1987,1,0,1,0,0,0,0,2
UR,1987,0,0,0,0,0,1,0,1
VD,1987,0,1,0,1,0,0,0,2
VS,1987,2,0,0,1,0,0,0,3
ZH,1987,0,1,0,2,0,0,0,3
BL,1988,1,0,0,1,0,1,0,3
BS,1988,0,1,2,1,0,0,0,4
FR,1988,3,3,1,1,1,0,2,11
GL,1988,0,0,3,1,0,0,1,5
GR,1988,0,0,1,0,0,0,0,1
NE,1988,0,1,0,1,0,0,1,3
NW,1988,0,0,2,0,0,0,0,2
OW,1988,0,0,0,0,1,0,0,1
SG,1988,0,0,2,0,1,0,0,3
SH,1988,0,1,0,0,1,0,0,2
SO,1988,1,1,7,0,0,0,0,9
SZ,1988,0,0,1,0,0,0,0,1
VD,1988,0,0,1,0,0,0,0,1
VS,1988,1,1,0,0,0,0,0,2
ZG,1988,0,0,0,2,0,0,0,2
ZH,1988,0,0,1,0,1,0,1,3
BL,1989,0,2,0,0,0,0,0,2
BS,1989,0,0,1,2,0,0,0,3
FR,1989,0,0,1,0,1,0,0,2
GR,1989,0,0,0,1,0,0,0,1
JU,1989,0,0,0,0,0,0,1,1
LU,1989,2,1,0,0,0,0,0,3
NE,1989,0,0,1,0,0,0,1,2
NW,1989,0,0,0,0,1,0,0,1
OW,1989,1,0,0,0,0,0,0,1
SH,1989,0,1,0,0,0,0,0,1
SO,1989,3,0,6,0,0,0,0,9
SZ,1989,0,0,2,0,0,0,0,2
TG,1989,1,0,0,0,0,0,0,1
TI,1989,0,0,1,0,0,0,0,1
VS,1989,0,0,0,1,0,0,1,2
AG,1990,0,0,1,0,0,0,0,1
AR,1990,0,1,0,0,0,0,0,1
BL,1990,1,2,0,0,0,0,0,3
BS,1990,0,2,0,0,0,0,1,3
FR,1990,3,2,2,1,0,0,0,8
GL,1990,5,0,0,1,0,0,0,6
LU,1990,0,0,0,0,0,0,1,1
NE,1990,3,2,1,0,0,0,0,6
OW,1990,3,2,0,0,0,0,0,5
SO,1990,3,3,0,0,0,0,0,6
SZ,1990,0,0,1,0,0,0,0,1
VD,1990,1,1,0,0,1,1,0,4
VS,1990,1,0,0,0,0,0,0,1
ZH,1990,0,1,1,1,0,0,0,3
BL,1991,0,1,1,0,0,0,0,2
BS,1991,1,4,1,0,0,0,0,6
FR,1991,5,0,1,4,1,1,0,12
GL,1991,3,0,0,1,1,1,0,6
NE,1991,0,1,0,2,2,4,0,9
NW,1991,0,1,0,0,0,0,0,1
OW,1991,0,0,0,1,0,0,0,1
SG,1991,1,1,1,0,0,0,0,3
SO,1991,6,0,0,0,1,0,1,8
TG,1991,1,2,0,0,0,0,0,3
TI,1991,0,0,0,0,2,0,0,2
VD,1991,1,0,0,1,0,1,0,3
VS,1991,0,1,0,2,0,0,0,3
ZH,1991,1,1,1,0,0,0,1,4
AR,1992,0,0,1,0,0,0,0,1
BL,1992,0,3,0,0,0,0,0,3
BS,1992,0,0,2,1,0,0,0,3
FR,1992,0,2,0,2,0,1,1,6
GL,1992,0,0,0,0,0,1,2,3
GR,1992,0,0,1,0,0,0,1,2
NE,1992,1,2,0,0,0,0,0,3
NW,1992,0,2,0,0,0,5,0,7
SG,1992,0,0,0,0,0,2,0,2
SH,1992,0,0,0,0,0,0,1,1
SO,1992,2,1,2,2,0,0,1,8
UR,1992,0,0,0,1,0,0,0,1
VD,1992,1,0,0,0,0,0,1,2
VS,1992,0,1,0,1,0,2,0,4
ZG,1992,0,0,1,0,1,0,0,2
ZH,1992,0,0,1,0,0,0,0,1
AR,1993,0,0,1,1,0,0,0,2
BL,1993,1,0,0,0,0,0,0,1
BS,1993,1,1,0,0,0,1,1,4
FR,1993,3,2,2,0,1,0,1,9
GL,1993,1,0,1,1,0,1,0,4
GR,1993,0,0,1,0,1,1,0,3
NE,1993,1,1,0,0,0,1,2,5
OW,1993,0,0,1,0,0,0,0,1
SG,1993,0,1,0,0,0,0,0,1
SH,1993,0,2,2,0,0,0,1,5
SO,1993,1,0,2,1,0,0,1,5
SZ,1993,0,0,1,0,0,0,0,1
TG,1993,1,1,0,0,0,0,1,3
TI,1993,0,0,1,0,0,0,0,1
VD,1993,2,0,0,0,0,0,0,2
VS,1993,0,0,1,3,0,0,0,4
ZH,1993,0,1,0,1,0,0,0,2
AG,1994,0,0,0,3,0,0,0,3
BL,1994,1,1,1,0,0,1,1,5
BS,1994,0,1,1,0,0,0,0,2
FR,1994,4,1,3,2,2,1,0,13
GL,1994,0,0,0,1,0,0,0,1
GR,1994,1,2,2,1,0,0,0,6
JU,1994,0,0,1,0,0,0,1,2
LU,1994,1,0,1,0,0,0,0,2
NE,1994,0,51,1,0,0,0,0,52
NW,1994,0,1,0,0,0,0,0,1
SG,1994,1,0,0,0,2,0,0,3
SH,1994,0,0,1,1,0,0,0,2
SO,1994,1,0,0,1,0,0,0,2
SZ,1994,1,0,1,0,0,0,0,2
TG,1994,0,1,0,0,0,0,0,1
UR,1994,0,0,0,0,1,0,0,1
VD,1994,0,3,4,0,1,0,2,10
VS,1994,1,2,0,2,0,0,0,5
ZG,1994,0,0,0,1,0,0,0,1
ZH,1994,2,0,4,0,0,0,0,6
AG,1995,1,0,0,0,0,0,0,1
AR,1995,2,0,0,0,0,0,0,2
BL,1995,1,0,0,0,1,0,0,2
BS,1995,1,1,7,1,0,1,0,11
FR,1995,2,2,0,1,1,3,0,9
GL,1995,1,1,0,0,0,1,0,3
GR,1995,0,0,3,0,0,0,0,3
JU,1995,0,0,0,0,0,0,1,1
LU,1995,0,0,0,0,1,0,0,1
NE,1995,11,6,6,1,3,0,0,27
NW,1995,0,0,0,0,0,0,1,1
SG,1995,0,0,2,0,0,0,0,2
SH,1995,1,0,0,0,0,0,0,1
SO,1995,1,1,8,0,2,0,0,12
TG,1995,1,0,0,0,0,0,0,1
VD,1995,0,1,3,0,0,0,0,4
VS,1995,0,0,0,3,0,1,0,4
ZG,1995,0,1,1,0,0,0,0,2
ZH,1995,0,1,1,1,1,1,0,5
AG,1996,0,0,0,0,0,0,1,1
AI,1996,0,0,1,0,0,0,0,1
AR,1996,0,1,0,0,0,0,0,1
BE,1996,0,0,1,0,0,0,0,1
BL,1996,1,2,0,0,0,0,0,3
BS,1996,0,1,2,1,0,0,0,4
FR,1996,3,1,2,0,1,1,2,10
GE,1996,1,0,0,0,0,0,0,1
GL,1996,0,1,0,1,0,1,0,3
GR,1996,0,1,2,0,2,0,0,5
LU,1996,3,0,0,0,0,0,0,3
NE,1996,8,5,3,2,1,0,0,19
NW,1996,0,0,0,0,0,0,1,1
OW,1996,0,0,1,0,0,0,0,1
SG,1996,1,0,0,0,0,0,0,1
SH,1996,1,1,2,1,0,0,0,5
SO,1996,0,2,2,2,1,1,0,8
SZ,1996,1,0,0,0,0,0,0,1
TI,1996,0,0,1,0,0,0,0,1
UR,1996,0,0,1,0,0,0,0,1
VD,1996,1,1,5,0,1,0,0,8
VS,1996,1,1,0,3,0,0,0,5
ZH,1996,2,2,0,1,0,0,0,5
AR,1997,1,0,0,1,0,0,0,2
BE,1997,0,0,1,0,0,0,0,1
BL,1997,0,1,1,0,0,0,0,2
BS,1997,0,2,2,0,1,0,0,5
FR,1997,3,1,3,1,0,0,0,8
GL,1997,0,0,1,0,1,1,0,3
GR,1997,0,0,1,1,0,0,0,2
JU,1997,0,0,1,0,0,0,0,1
LU,1997,3,0,0,0,0,0,3,6
NE,1997,1,1,4,1,2,0,0,9
NW,1997,0,2,0,1,1,0,0,4
OW,1997,0,0,0,0,2,1,0,3
SG,1997,1,0,4,0,0,0,0,5
SO,1997,3,0,4,0,0,0,1,8
SZ,1997,0,0,0,0,0,0,1,1
TG,1997,0,0,0,1,0,0,0,1
UR,1997,0,1,0,0,0,0,0,1
VD,1997,1,0,1,0,0,0,0,2
VS,1997,6,0,1,5,1,0,0,13
ZG,1997,4,0,0,0,0,0,0,4
ZH,1997,0,0,2,1,0,0,0,3
AI,1998,0,1,5,0,0,0,0,6
AR,1998,0,0,0,0,0,0,1,1
BE,1998,0,0,1,0,0,0,0,1
BL,1998,0,0,1,0,0,0,1,2
BS,1998,0,1,2,0,0,0,0,3
FR,1998,2,2,1,2,2,0,1,10
GL,1998,0,0,2,2,0,1,0,5
GR,1998,1,1,0,0,1,0,1,4
LU,1998,1,0,0,0,1,0,3,5
NE,1998,3,1,1,1,3,0,0,9
NW,1998,2,0,0,0,0,0,0,2
OW,1998,0,0,0,0,1,0,0,1
SG,1998,1,0,1,0,0,0,0,2
SH,1998,0,0,1,0,0,0,0,1
SO,1998,0,0,3,1,0,0,0,4
SZ,1998,1,0,1,0,0,0,0,2
TI,1998,0,0,1,1,0,0,1,3
VD,1998,4,1,0,0,0,0,1,6
VS,1998,0,0,2,3,0,0,5,10
ZG,1998,0,1,1,0,0,0,0,2
ZH,1998,1,0,3,0,0,1,0,5
AI,1999,2,0,4,0,0,0,0,6
BL,1999,1,2,0,1,0,0,0,4
BS,1999,0,0,1,2,0,0,0,3
FR,1999,2,1,0,2,0,1,0,6
GE,1999,0,1,0,0,0,0,0,1
GL,1999,0,1,0,1,0,2,0,4
GR,1999,0,2,0,0,0,0,1,3
JU,1999,2,0,0,0,1,0,0,3
LU,1999,7,0,1,0,0,0,3,11
NE,1999,0,1,3,1,3,0,1,9
SG,1999,0,0,1,0,0,0,0,1
SH,1999,0,0,0,0,0,2,0,2
SO,1999,1,0,2,1,0,0,1,5
SZ,1999,0,0,0,0,1,0,0,1
TG,1999,0,0,0,0,0,0,1,1
VD,1999,1,0,0,1,2,1,0,5
VS,1999,2,0,0,6,0,0,0,8
ZG,1999,0,0,1,0,0,1,0,2
ZH,1999,4,2,5,0,0,1,1,13
BE,2000,0,0,1,0,0,0,0,1
BL,2000,4,0,1,0,0,0,0,5
BS,2000,1,1,3,0,0,0,0,5
FR,2000,5,4,3,1,1,0,1,15
GE,2000,0,3,0,0,0,0,2,5
GL,2000,3,0,1,0,1,0,0,5
JU,2000,0,0,1,0,0,0,0,1
LU,2000,2,0,2,1,0,0,4,9
NE,2000,0,2,4,1,0,2,1,10
NW,2000,0,0,4,0,0,0,0,4
OW,2000,0,0,0,1,0,0,0,1
SG,2000,1,0,1,0,0,0,1,3
SH,2000,3,0,0,1,0,1,0,5
SO,2000,0,0,3,0,0,0,0,3
TG,2000,1,0,0,0,0,1,0,2
TI,2000,0,0,0,0,0,0,1,1
VD,2000,2,1,4,0,0,2,2,11
VS,2000,2,0,1,1,0,0,0,4
ZG,2000,4,0,0,0,0,1,0,5
ZH,2000,1,1,6,0,0,1,1,10
AG,2001,0,1,0,0,0,0,0,1
AR,2001,0,0,0,1,0,0,0,1
BE,2001,0,0,1,0,0,0,0,1
BL,2001,1,2,0,0,0,0,0,3
BS,2001,2,2,3,1,0,0,0,8
FR,2001,4,2,1,1,1,1,1,11
GL,2001,0,1,1,1,0,1,1,5
GR,2001,0,0,0,1,1,0,0,2
JU,2001,0,0,2,0,0,0,0,2
LU,2001,0,0,3,0,0,0,2,5
NE,2001,0,0,4,1,2,2,0,9
SH,2001,1,0,0,0,0,0,0,1
SO,2001,1,1,5,1,0,0,0,8
SZ,2001,0,0,0,0,0,0,1,1
TG,2001,1,0,0,0,0,0,0,1
VD,2001,2,0,1,0,1,0,2,6
VS,2001,1,1,1,0,1,0,0,4
ZG,2001,1,1,2,0,2,1,0,7
ZH,2001,0,0,7,0,0,0,1,8
AG,2002,0,1,0,0,1,0,0,2
BL,2002,0,1,3,0,0,0,0,4
BS,2002,2,0,5,0,0,0,0,7
FR,2002,0,0,1,0,0,0,1,2
GE,2002,0,1,0,0,0,0,0,1
GL,2002,1,1,1,1,0,0,0,4
GR,2002,0,1,0,0,0,0,1,2
JU,2002,0,0,1,0,0,2,0,3
LU,2002,3,0,1,0,1,0,0,5
NE,2002,3,1,15,3,1,0,0,23
NW,2002,1,2,0,1,1,0,0,5
OW,2002,0,3,0,0,0,0,0,3
SG,2002,0,1,2,0,0,0,0,3
SH,2002,1,5,1,0,0,0,0,7
SO,2002,1,0,3,0,1,0,0,5
SZ,2002,0,0,1,0,0,0,0,1
TG,2002,1,0,0,0,0,0,0,1
TI,2002,1,0,0,0,0,0,0,1
UR,2002,0,1,0,0,0,0,0,1
VD,2002,0,0,1,1,1,1,0,4
VS,2002,0,0,0,1,0,0,0,1
ZG,2002,0,1,2,0,1,0,2,6
ZH,2002,0,0,10,0,1,0,1,12
AG,2003,0,1,0,0,0,0,0,1
AR,2003,0,0,0,0,1,0,0,1
BE,2003,0,0,1,0,0,0,0,1
BL,2003,5,1,3,0,0,0,0,9
BS,2003,0,1,5,2,1,0,0,9
FR,2003,1,0,0,0,0,0,0,1
GE,2003,0,2,0,0,0,0,0,2
GL,2003,4,1,0,0,1,3,0,9
JU,2003,0,0,1,0,0,0,0,1
LU,2003,0,0,2,0,0,0,1,3
NE,2003,0,1,0,0,0,0,0,1
OW,2003,0,0,0,2,0,0,0,2
SG,2003,0,1,4,0,0,0,1,6
SH,2003,1,3,2,0,0,0,0,6
SO,2003,0,1,1,0,0,0,0,2
TG,2003,3,0,0,0,0,0,0,3
TI,2003,1,5,2,0,1,0,0,9
VD,2003,1,0,1,1,0,4,1,8
VS,2003,1,0,1,0,1,0,0,3
ZG,2003,5,0,0,0,0,0,0,5
ZH,2003,0,1,5,0,0,1,3,10
AG,2004,2,0,0,0,0,1,1,4
AR,2004,0,1,0,0,0,0,0,1
BE,2004,0,1,1,0,0,0,0,2
BL,2004,0,1,0,1,0,0,0,2
BS,2004,0,2,9,0,0,0,1,12
FR,2004,2,0,1,0,0,0,0,3
GE,2004,0,6,0,0,0,1,1,8
GL,2004,2,2,1,2,0,0,0,7
GR,2004,0,1,1,0,0,0,0,2
JU,2004,0,1,0,0,0,0,0,1
LU,2004,3,0,0,0,2,0,2,7
NE,2004,2,4,3,1,1,0,2,13
NW,2004,1,1,0,1,0,0,0,3
OW,2004,3,0,1,3,0,0,0,7
SG,2004,0,0,1,0,0,0,0,1
SH,2004,1,0,0,0,1,0,0,2
SO,2004,0,0,1,0,0,0,0,1
TG,2004,0,0,0,1,1,0,0,2
TI,2004,0,2,0,0,0,0,0,2
VD,2004,2,1,0,0,1,0,0,4
VS,2004,1,0,0,2,0,0,0,3
ZG,2004,4,2,0,0,0,0,0,6
ZH,2004,3,2,13,1,0,0,0,19
AI,2005,0,0,1,0,0,0,0,1
AR,2005,0,1,0,1,0,0,1,3
BE,2005,0,0,3,0,0,0,3,6
BL,2005,1,2,1,0,0,0,0,4
BS,2005,0,3,3,0,1,0,1,8
FR,2005,2,0,0,0,0,0,0,2
GE,2005,0,0,0,0,0,0,1,1
GL,2005,0,1,0,0,0,0,2,3
GR,2005,0,0,0,0,0,1,1,2
LU,2005,1,1,3,0,0,0,4,9
NE,2005,3,3,5,0,0,2,0,13
NW,2005,0,1,0,0,0,0,0,1
OW,2005,0,6,0,0,0,1,0,7
SG,2005,0,2,1,1,0,0,2,6
SH,2005,1,1,0,0,2,1,0,5
SO,2005,1,3,5,0,0,0,0,9
SZ,2005,0,0,1,0,0,0,0,1
TG,2005,0,1,0,0,0,0,0,1
UR,2005,0,0,0,0,0,0,1,1
VD,2005,0,1,0,0,2,0,0,3
VS,2005,0,0,0,5,2,0,0,7
ZG,2005,5,1,3,0,0,0,1,10
ZH,2005,1,1,6,0,0,2,2,12
AI,2006,0,0,1,0,0,0,0,1
BE,2006,0,1,1,0,0,0,2,4
BL,2006,0,0,0,1,0,0,0,1
BS,2006,0,1,5,0,0,0,0,6
GE,2006,0,3,0,0,0,0,0,3
GL,2006,3,3,0,2,0,0,0,8
GR,2006,0,0,0,0,1,0,0,1
LU,2006,1,0,3,0,0,0,0,4
NE,2006,0,1,2,0,0,0,1,4
NW,2006,0,0,0,0,1,2,0,3
OW,2006,0,1,0,0,2,0,1,4
SG,2006,0,1,0,0,0,0,0,1
SH,2006,0,0,0,0,1,0,1,2
SO,2006,0,0,1,0,0,0,0,1
SZ,2006,0,0,1,0,0,0,0,1
TI,2006,0,3,0,0,0,1,1,5
VD,2006,1,0,0,1,0,0,1,3
VS,2006,0,1,0,2,0,1,0,4
ZG,2006,3,0,2,0,0,0,1,6
ZH,2006,1,1,10,1,0,0,2,15
AG,2007,0,0,0,0,0,2,0,2
AI,2007,0,0,2,0,0,0,0,2
BE,2007,0,0,1,0,0,0,0,1
BL,2007,0,2,0,0,0,0,0,2
BS,2007,0,0,2,0,0,0,0,2
GE,2007,0,3,0,0,0,0,0,3
JU,2007,1,0,0,0,0,0,0,1
LU,2007,0,0,0,0,0,0,1,1
NE,2007,0,0,4,0,0,0,0,4
OW,2007,0,1,0,5,0,0,0,6
SG,2007,0,0,2,0,0,0,0,2
SH,2007,0,0,6,0,0,0,1,7
SO,2007,0,2,1,0,0,0,0,3
SZ,2007,0,0,0,1,0,0,0,1
TG,2007,0,0,0,1,0,0,0,1
TI,2007,0,2,1,0,0,0,0,3
VD,2007,2,1,1,1,0,0,0,5
VS,2007,1,0,2,3,0,0,0,6
ZG,2007,1,0,2,0,0,0,0,3
ZH,2007,2,0,11,0,0,1,1,15
AG,2008,0,0,0,0,0,0,1,1
AR,2008,0,0,0,0,1,0,0,1
BL,2008,0,1,0,0,0,0,0,1
BS,2008,1,0,2,1,0,0,0,4
GL,2008,0,2,0,2,0,0,0,4
GR,2008,0,1,1,0,0,0,0,2
LU,2008,3,0,2,0,0,0,0,5
NE,2008,1,0,2,0,0,0,1,4
NW,2008,0,0,0,0,0,1,0,1
OW,2008,0,0,0,2,1,0,0,3
SG,2008,0,0,2,0,0,0,0,2
SH,2008,0,2,0,0,0,0,0,2
SO,2008,0,0,1,0,0,0,0,1
SZ,2008,0,0,0,1,0,0,0,1
TG,2008,1,0,0,0,0,0,0,1
TI,2008,0,2,0,1,0,0,0,3
VD,2008,3,4,0,0,0,0,3,10
VS,2008,0,1,0,1,0,0,0,2
ZG,2008,1,0,1,1,0,0,0,3
ZH,2008,1,2,15,2,0,0,2,22
AG,2009,0,0,0,1,0,1,0,2
AI,2009,0,0,1,0,0,0,0,1
AR,2009,1,0,1,0,0,0,0,2
BE,2009,0,0,0,0,0,0,1,1
BL,2009,1,0,0,0,0,1,0,2
BS,2009,0,0,3,0,0,0,0,3
FR,2009,2,0,0,0,0,0,0,2
GE,2009,1,0,0,0,0,0,0,1
GL,2009,0,0,2,0,0,0,0,2
GR,2009,0,0,1,0,0,0,0,1
LU,2009,0,1,1,0,0,0,1,3
NE,2009,0,0,1,0,0,0,0,1
NW,2009,0,0,1,0,0,0,0,1
SH,2009,1,0,1,1,0,0,0,3
SO,2009,1,0,2,0,0,0,0,3
SZ,2009,0,0,1,0,0,0,0,1
TI,2009,0,1,0,0,0,0,0,1
UR,2009,0,0,0,0,0,1,0,1
VS,2009,0,1,0,1,0,1,0,3
ZG,2009,2,0,2,1,0,0,0,5
ZH,2009,5,1,26,0,0,0,0,32
AI,2010,0,1,0,0,0,0,0,1
AR,2010,0,0,1,0,0,0,0,1
BE,2010,0,0,0,0,0,0,1,1
BS,2010,0,0,0,1,0,0,0,1
FR,2010,0,0,1,1,0,0,0,2
GL,2010,0,0,0,4,0,0,0,4
LU,2010,0,2,1,0,0,0,0,3
NE,2010,0,1,1,0,0,0,2,4
OW,2010,1,0,0,2,0,0,0,3
SG,2010,0,1,2,0,0,0,0,3
SH,2010,0,0,0,1,0,0,0,1
SO,2010,0,0,1,0,0,0,0,1
TG,2010,1,0,1,0,0,0,1,3
TI,2010,1,0,2,0,0,0,0,3
VD,2010,2,0,0,0,1,0,2,5
VS,2010,1,4,0,0,0,0,0,5
ZG,2010,1,0,1,0,0,1,0,3
ZH,2010,3,5,20,0,0,0,0,28
AG,2011,2,1,0,0,0,0,0,3
AI,2011,0,0,1,0,0,0,0,1
AR,2011,0,1,0,0,0,0,0,1
BE,2011,0,0,0,0,0,0,2,2
BL,2011,1,0,1,0,0,0,0,2
FR,2011,1,0,0,0,0,0,1,2
GL,2011,1,0,0,0,0,0,0,1
LU,2011,0,1,2,0,0,0,0,3
NE,2011,0,1,1,0,0,0,0,2
NW,2011,0,1,0,0,0,0,0,1
OW,2011,0,0,1,2,0,0,0,3
SG,2011,0,1,0,1,1,0,0,3
SH,2011,0,0,0,0,0,1,1,2
SO,2011,0,0,0,1,0,0,0,1
TI,2011,0,3,0,0,0,0,0,3
VD,2011,0,3,1,0,1,0,1,6
VS,2011,1,0,0,1,0,0,0,2
ZG,2011,2,0,0,0,0,0,0,2
ZH,2011,3,0,12,0,0,0,0,15
AG,2012,0,0,0,0,0,1,1,2
AR,2012,1,0,2,0,0,0,0,3
BE,2012,0,0,0,0,0,0,1,1
BL,2012,0,2,2,0,0,0,0,4
BS,2012,0,1,1,1,0,0,2,5
FR,2012,1,0,0,0,0,0,0,1
GL,2012,1,0,2,0,0,0,0,3
LU,2012,0,1,2,1,0,0,0,4
NE,2012,1,0,0,0,0,0,0,1
NW,2012,0,2,0,0,0,0,1,3
OW,2012,0,0,1,0,0,0,0,1
SG,2012,0,1,1,0,0,0,0,2
SH,2012,0,0,0,0,0,1,0,1
SO,2012,0,0,0,0,0,0,1,1
TG,2012,0,0,0,0,0,0,1,1
UR,2012,0,0,0,0,0,0,1,1
VD,2012,0,3,0,0,0,0,0,3
VS,2012,0,1,0,0,0,0,0,1
ZG,2012,5,1,0,0,0,0,0,6
ZH,2012,0,0,10,0,0,0,0,10
BE,2013,0,0,0,0,0,0,1,1
BS,2013,0,0,0,0,0,0,1,1
FR,2013,1,0,0,0,0,0,0,1
GE,2013,0,2,0,0,0,0,0,2
GL,2013,0,0,1,2,0,0,0,3
GR,2013,0,0,1,0,0,0,0,1
JU,2013,0,0,0,0,0,0,1,1
LU,2013,2,1,2,0,0,0,0,5
SH,2013,1,0,1,0,0,0,0,2
SZ,2013,0,0,0,1,0,0,0,1
VD,2013,0,0,1,0,0,0,0,1
VS,2013,3,2,1,0,0,0,0,6
ZG,2013,2,0,1,0,0,0,1,4
ZH,2013,1,0,3,0,0,0,1,5
GE,2014,0,1,0,0,0,0,0,1
GL,2014,0,1,0,2,0,0,0,3
LU,2014,0,1,0,0,0,0,1,2
NE,2014,1,0,0,0,1,0,0,2
SG,2014,0,0,0,1,0,0,0,1
SH,2014,0,0,1,0,0,0,0,1
TI,2014,0,0,0,0,0,0,1,1
VD,2014,0,0,0,0,1,0,0,1
VS,2014,0,1,1,1,0,0,0,3
ZG,2014,1,1,1,0,0,0,0,3
ZH,2014,0,0,2,0,0,0,0,2
AG,2015,0,1,0,0,0,0,0,1
AR,2015,1,0,0,0,0,0,0,1
BE,2015,0,0,3,0,0,2,0,5
FR,2015,1,0,0,0,0,0,1,2
GL,2015,0,0,0,2,0,0,0,2
JU,2015,0,0,0,0,2,0,0,2
LU,2015,0,1,0,0,0,0,2,3
SG,2015,1,0,0,0,0,0,0,1
SH,2015,0,1,0,1,0,0,0,2
SO,2015,1,0,1,0,1,0,0,3
TI,2015,0,0,0,0,1,0,0,1
VD,2015,0,1,0,1,0,0,0,2
VS,2015,1,0,0,1,0,0,0,2
ZG,2015,2,1,4,0,0,0,0,7
ZH,2015,0,1,5,0,0,0,0,6
AG,2016,0,0,1,1,0,0,0,2
AI,2016,1,0,0,0,0,0,0,1
BS,2016,1,0,1,0,0,0,0,2
FR,2016,3,0,0,0,0,0,0,3
GE,2016,0,1,0,0,0,0,0,1
GL,2016,0,1,0,1,0,0,0,2
LU,2016,0,1,2,0,0,0,3,6
NE,2016,0,0,4,0,0,0,0,4
OW,2016,1,0,0,0,0,0,1,2
SG,2016,0,2,1,0,0,0,0,3
SH,2016,0,0,0,1,0,0,0,1
TG,2016,1,0,0,0,0,0,0,1
VD,2016,1,0,0,1,0,1,0,3
VS,2016,0,3,1,0,0,0,0,4
ZG,2016,1,0,0,0,0,0,0,1
ZH,2016,0,1,6,0,0,0,0,7
BL,2017,1,0,0,1,0,0,0,2
BS,2017,0,1,0,0,0,0,0,1
GL,2017,0,0,0,1,0,0,0,1
JU,2017,0,0,0,1,0,0,0,1
LU,2017,0,2,0,0,0,0,0,2
NE,2017,0,0,0,1,0,0,0,1
OW,2017,0,1,1,0,0,0,0,2
SG,2017,0,1,0,0,0,0,0,1
SO,2017,0,1,0,0,0,0,0,1
TI,2017,0,0,3,0,0,0,0,3
VD,2017,0,0,0,0,1,0,0,1
ZG,2017,2,0,0,0,0,0,1,3
ZH,2017,0,0,4,0,0,0,0,4
AG,2018,1,0,0,1,0,0,0,2
BL,2018,0,0,1,0,0,0,0,1
BS,2018,0,0,0,2,0,0,0,2
GL,2018,0,0,0,1,0,0,0,1
JU,2018,0,1,1,0,0,0,0,2
LU,2018,0,2,2,0,0,0,0,4
OW,2018,0,0,0,0,1,0,0,1
SH,2018,0,0,0,1,0,0,0,1
VD,2018,0,0,0,0,1,0,0,1
VS,2018,0,2,0,1,1,0,0,4
ZH,2018,2,1,5,0,0,0,0,8
AG,2019,0,0,0,0,0,0,1,1
AI,2019,1,0,0,0,0,0,0,1
AR,2019,1,0,1,0,0,0,0,2
BE,2019,0,1,0,0,0,0,0,1
BS,2019,0,1,0,0,0,0,0,1
GE,2019,0,1,0,0,0,0,0,1
GL,2019,0,0,1,0,0,0,0,1
GR,2019,0,0,0,1,1,0,0,2
JU,2019,0,0,0,0,1,0,0,1
LU,2019,0,0,2,0,0,0,1,3
NE,2019,0,0,2,0,0,0,0,2
SG,2019,0,0,1,0,0,0,0,1
