# Swiss Law Collection — cantonal acts of type 'Regulation' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
GE,2009,Etat.Dispositions générales.Constitution,1
GE,2009,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
GE,2009,Etat.Communes.Finances communales,1
GE,2009,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",1
GE,2009,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Direction",1
GE,2009,"Défense nationale, protection de la population, police",1
GE,2009,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GE,2009,"Finances, Impôts, monopoles, entreprises d'état",3
GE,2009,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GE,2009,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Energie.Electricité",1
GE,2009,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2009,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Médecins",1
GE,2009,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GE,2009,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
GE,2009,Economie,1
GE,2009,Economie.Agriculture.Culture des plantes.Vignoble,1
GE,2010,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
GE,2010,Etat.Autorités.Gouvernement et administration.Administration.Directions et offices,1
GE,2010,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
GE,2010,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Durée du travail, vacances, congés",1
GE,2010,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GE,2010,Etat.Autorités.Informatique.E-Government,1
GE,2010,"Enseignement, sciences, documentation et culture",1
GE,2010,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GE,2010,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GE,2010,"Finances, Impôts, monopoles, entreprises d'état",2
GE,2010,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
GE,2010,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contrôle des finances",1
GE,2010,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt cantonal",1
GE,2010,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Taxe foncière",1
GE,2010,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2010,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
GE,2010,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Limitation de l'admission des fournisseurs de prestations",2
GE,2010,Economie.Arts et métiers.Services.Prostitution,1
GE,2011,Etat,2
GE,2011,Etat.Dispositions générales.Information du public,1
GE,2011,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GE,2011,"Droit civil.Procédure civile.Emoluments, frais",1
GE,2011,Droit pénal,1
GE,2011,Droit pénal.Procédure pénale.Emoluments,1
GE,2011,Droit pénal.Procédure pénale.Aide aux victimes d'infractions,1
GE,2011,"Enseignement, sciences, documentation et culture",1
GE,2012,Droit pénal.Exécution des peines et des mesures.Etablissements.Personnel,1
GE,2012,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt cantonal",1
GE,2012,"Santé, travail, droit des assurances sociales, logement, homes",4
GE,2012,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Substances thérapeutiques, stupéfiants",1
GE,2012,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
GE,2012,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
GE,2012,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
GE,2013,Etat,1
GE,2013,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",3
GE,2013,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
GE,2013,"Enseignement, sciences, documentation et culture",1
GE,2013,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GE,2013,"Finances, Impôts, monopoles, entreprises d'état",3
GE,2013,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Zones",1
GE,2013,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Routes.Chemins pédestres et de randonnée",1
GE,2013,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2013,Economie,1
GE,2014,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
GE,2014,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
GE,2014,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",6
GE,2014,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux administratifs, des assurances et des assurances sociales",1
GE,2014,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Prud'hommes, Tribunaux des baux à loyer",1
GE,2014,Droit pénal,2
GE,2014,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
GE,2014,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Direction",1
GE,2014,"Défense nationale, protection de la population, police",1
GE,2014,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",2
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etique",1
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",2
GE,2014,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.LAMAL.Tarifs.Conventions",1
GE,2015,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
GE,2015,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
GE,2015,"Enseignement, sciences, documentation et culture.Art, culture, sport.Sport",1
GE,2015,"Finances, Impôts, monopoles, entreprises d'état",1
GE,2015,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2015,Economie.Commerce.Surveillance des prix,1
GE,2016,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,1
GE,2016,Etat.Communes.Répartition des tâches entre canton et communes,1
GE,2016,Droit pénal.Droit pénal des mineurs et procédure pénale des mineurs,1
GE,2016,"Enseignement, sciences, documentation et culture",5
GE,2016,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
GE,2016,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Passerelle",1
GE,2016,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GE,2016,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
GE,2016,"Défense nationale, protection de la population, police",1
GE,2016,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Police cantonale",1
GE,2016,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GE,2016,"Economie.Arts et métiers.Services.Cinéma, théâtre, divertissement",1
GE,2017,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.mesures de contrainte,1
GE,2017,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
GE,2017,Etat.Dispositions générales.Publications officielles.feuilles officielles,1
GE,2017,Etat.Dispositions générales.Information du public,1
GE,2017,Droit pénal,2
GE,2017,"Enseignement, sciences, documentation et culture",2
GE,2017,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
GE,2017,"Défense nationale, protection de la population, police",2
GE,2017,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GE,2017,"Finances, Impôts, monopoles, entreprises d'état",1
GE,2017,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contrôle des finances",1
GE,2017,Economie.Arts et métiers.Services.Taxis,1
GE,2018,Etat,1
GE,2018,Etat.Dispositions générales.Information du public,1
GE,2018,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
GE,2018,"Enseignement, sciences, documentation et culture",1
GE,2018,"Défense nationale, protection de la population, police",1
GE,2018,"Finances, Impôts, monopoles, entreprises d'état",2
GE,2018,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt cantonal",1
GE,2018,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des plantes",1
GE,2018,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2018,Economie.Agriculture.Mesures d'encouragement,1
GE,2019,Etat,1
GE,2019,Etat.Autorités.Informatique.E-Government,1
GE,2019,"Défense nationale, protection de la population, police",1
GE,2019,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2020,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
GE,2020,"Enseignement, sciences, documentation et culture.Structures d'accueil complémentaires",1
GE,2020,"Enseignement, sciences, documentation et culture.Documentation.Statistique",1
GE,2020,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
GE,2020,"Finances, Impôts, monopoles, entreprises d'état.Impôts.Impôts sur le revenu et la fortune / impôts sur les bénéfices et les capitaux.Impôt à la source",1
GE,2020,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2020,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",5
GE,2020,Economie,1
GE,2021,Droit pénal,1
GE,2021,"Enseignement, sciences, documentation et culture",2
GE,2021,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Alcool",1
GE,2021,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Epidémies, pandémies",2
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
GE,2021,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
GE,2021,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
GE,2022,Etat,1
GE,2022,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Crèches",1
GE,2022,"Santé, travail, droit des assurances sociales, logement, homes",2
GE,2022,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
GE,2023,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
GE,2023,Droit pénal,1
GE,2023,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2023,"Santé, travail, droit des assurances sociales, logement, homes.Droit du travail.Offices de conciliation",1
GE,2023,Economie,1
GE,2024,"Etat.Autorités.Ombudsman, médiateur",1
GE,2024,Droit pénal,1
GE,2024,"Finances, Impôts, monopoles, entreprises d'état",1
GE,2024,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GE,2024,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement",1
GE,2024,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Transports publics.Transports régionaux",1
GE,2024,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
GE,2025,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
GE,2025,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GE,2025,"Défense nationale, protection de la population, police",1
GE,2025,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GE,2025,"Santé, travail, droit des assurances sociales, logement, homes",1
GE,2025,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Urgences, ambulances",1
GE,2025,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Allocation perte de gain",1
GE,2025,Economie,1
GE,2026,Etat.Autorités.Gouvernement et administration.Gouvernement.Chancellerie de l'Etat,1
GE,2026,"Enseignement, sciences, documentation et culture",1
GE,2026,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GE,2026,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
GL,1948,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
GL,1964,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",1
GL,1968,Droit pénal,1
GL,1970,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Professions médicales.Personnel soignant",1
GL,1972,"Enseignement, sciences, documentation et culture.Documentation.Archives",1
GL,1973,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",1
GL,1976,Droit pénal,1
GL,1978,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
GL,1978,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Financement",2
GL,1981,"Enseignement, sciences, documentation et culture",2
GL,1983,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
GL,1986,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GL,1988,"Enseignement, sciences, documentation et culture.Sport scolaire",1
GL,1989,Etat,1
GL,1989,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
GL,1989,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,1990,Etat,1
GL,1991,Etat.Professions juridiques.Avocats.Formation,1
GL,1991,Droit pénal,1
GL,1994,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GL,1995,Etat.Eglise et Etat.Eglise évangélique réformée,1
GL,1995,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GL,1996,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
GL,1997,"Défense nationale, protection de la population, police.Protection de la population.Protection civile.Constructions de protection civile",1
GL,1997,"Défense nationale, protection de la population, police.Sécurité intérieure.Police.Personnel",1
GL,1999,"Finances, Impôts, monopoles, entreprises d'état.Entreprises d'Etat.Banques cantonales",1
GL,1999,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
GL,2000,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
GL,2001,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GL,2001,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Arrondissements scolaires",1
GL,2001,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",2
GL,2002,"Enseignement, sciences, documentation et culture",1
GL,2003,Droit pénal,1
GL,2003,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles moyennes supérieures, écoles des culture générale, écoles de degré diplôme",1
GL,2003,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation continue des enseignants",1
GL,2003,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GL,2006,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2008,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
GL,2008,Etat.Professions juridiques.Notaires.Formation,1
GL,2008,"Santé, travail, droit des assurances sociales, logement, homes",1
GL,2011,"Défense nationale, protection de la population, police",1
GL,2011,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GL,2013,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Protection contre le feu, pompiers",1
GL,2013,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Ramoneurs",1
GL,2016,"Défense nationale, protection de la population, police.Protection de la population.Protection contre les incendies / éléments naturels.Assurances des bâtiments.Assurance contre les dommages causés par les éléments naturels",1
GL,2022,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
GL,2022,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux administratifs, des assurances et des assurances sociales",1
GL,2022,Droit pénal,1
GL,2024,"Finances, Impôts, monopoles, entreprises d'état",1
GL,2026,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",2
GL,2026,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles moyennes supérieures, écoles des culture générale, écoles de degré diplôme",1
GL,2026,"Enseignement, sciences, documentation et culture.Sport scolaire",1
GR,1908,"Enseignement, sciences, documentation et culture.Documentation.Bibliothèques",1
GR,1963,Etat.Autorités.Responsabilité de l'état,1
GR,1965,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
GR,1974,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
GR,1974,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GR,1975,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des plantes",1
GR,1978,"Enseignement, sciences, documentation et culture.Contributions à la formation.Bourses d'études",1
GR,1979,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GR,1982,"Enseignement, sciences, documentation et culture",1
GR,1983,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
GR,1989,"Enseignement, sciences, documentation et culture",1
GR,1991,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GR,1993,"Santé, travail, droit des assurances sociales, logement, homes",1
GR,1994,"Santé, travail, droit des assurances sociales, logement, homes",2
GR,1994,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Enfouissement des déchets carnés",1
GR,1995,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Utilisation des eaux",1
GR,1996,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Services psychiatriques",1
GR,1997,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
GR,1998,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Matériel scolaire",1
GR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Soins à domicile",1
GR,1998,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
GR,1998,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
GR,2000,Economie,1
GR,2001,Droit civil.Dispositions d'introduction du code civil.Droits réels.Estimation officielle des immeubles,1
GR,2003,"Enseignement, sciences, documentation et culture.Contributions à la formation.Ecolages",1
GR,2003,Economie.Agriculture.Formation agricole.Ecole agricole,1
GR,2003,Economie.Agriculture.Lait,1
GR,2005,Etat,1
GR,2005,Economie,1
GR,2009,Economie,1
GR,2013,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
GR,2013,"Finances, Impôts, monopoles, entreprises d'état.Finances.Budget, comptes",1
GR,2024,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
GR,2024,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
GR,2025,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",11
JU,1978,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1978,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
JU,1978,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
JU,1978,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Surveillance scolaire",1
JU,1978,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Autorités scolaires",1
JU,1978,"Enseignement, sciences, documentation et culture.Sciences, recherche",1
JU,1978,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes",1
JU,1978,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Lutte contre les maladies.Tuberculose",1
JU,1978,Publications sans texte,1
JU,1979,Etat.Autorités.Organisation judiciaire.Personnel des tribunaux,1
JU,1980,Droit civil,1
JU,1980,Economie.Promotion de l'économie,1
JU,1981,Etat,1
JU,1985,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
JU,1985,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",1
JU,1985,"Enseignement, sciences, documentation et culture",1
JU,1986,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
JU,1986,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
JU,1988,Economie,1
JU,1989,Etat.Dispositions générales.Droit de cité,1
JU,1990,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Commissions du personnel, commissions paritaires",1
JU,1990,"Enseignement, sciences, documentation et culture",1
JU,1994,Etat,1
JU,1994,"Enseignement, sciences, documentation et culture",1
JU,1994,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
JU,1994,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.AVS/AI",1
JU,1996,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",2
JU,1996,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Assurance-chômage",1
JU,1999,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Orientation professionnelle",2
JU,2000,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
JU,2000,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux de district / d'arrondissement, juges de paix",1
JU,2000,"Enseignement, sciences, documentation et culture",1
JU,2000,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
JU,2000,Economie.Forêt.Personnel forestier,1
JU,2001,"Etat.Dispositions générales.Droits fondamentaux, droits politiques.égalité entre hommes et femmes",1
JU,2003,Droit civil,1
JU,2003,"Enseignement, sciences, documentation et culture",1
JU,2003,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles supérieures de commerce, ecoles supérieures d'informatique",1
JU,2004,Etat.Dispositions générales.Information du public,1
JU,2004,Etat.Autorités.Gouvernement et administration.Droit du personnel.Engagement,1
JU,2004,Etat.Professions juridiques.Avocats.Formation,1
JU,2004,Droit pénal,1
JU,2004,"Enseignement, sciences, documentation et culture",1
JU,2004,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles supérieures de commerce, ecoles supérieures d'informatique",1
JU,2005,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Ecoles préparant à la maturité professionnelle",1
JU,2005,"Enseignement, sciences, documentation et culture.Degré secondaire II: Formation professionnelle initiale.Solutions transitoires",1
JU,2006,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
JU,2007,Etat,1
JU,2009,Economie.Promotion de l'économie,1
JU,2011,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Ministère public",1
JU,2017,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecole moyenne",1
JU,2021,Economie,1
JU,2021,Economie.Arts et métiers.Services.Jeux de hasard et loteries.Fonds de loterie,1
JU,2022,Etat,1
JU,2026,"Enseignement, sciences, documentation et culture",1
JU,2026,Publications sans texte,1
LU,1867,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Aménagement des eaux.Corrections des eaux / Protection contre les crues",1
LU,1935,"Droit civil.Dispositions d'introduction du code civil.Droits réels.Registre foncier, mensurations cadastrales",1
LU,1940,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Matériel scolaire",1
LU,1968,Droit pénal,1
LU,1969,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Hôpitaux cantonaux",2
LU,1969,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
LU,1974,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection des monuments et des biens culturels",2
LU,1975,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Etablissements hospitaliers, cliniques.Cliniques psychiatriques",1
LU,1979,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
LU,1982,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
LU,1982,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",2
LU,1984,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
LU,1986,Non classé,1
LU,1987,"Enseignement, sciences, documentation et culture.Documentation.Musées",1
LU,1989,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
LU,1992,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",1
LU,1993,"Enseignement, sciences, documentation et culture.Formation continue (Degré quaternaire).Formation des adultes",1
LU,1993,"Enseignement, sciences, documentation et culture.Corps enseignant.Formation",1
LU,1993,"Finances, Impôts, monopoles, entreprises d'état.Monopoles, régales, entreprises d'état.Chasse.Chasseurs",2
LU,1995,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Juges d'instruction, Ministère public.Juges d'instruction",2
LU,1995,Droit pénal,2
LU,1995,Non classé,1
LU,1996,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Cours supérieures, tribunaux fédéraux",1
LU,1996,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
LU,1997,Etat.Dispositions générales.Information du public,1
LU,1997,"Etat.Autorités.Organisation judiciaire.Autorités judiciaires.Tribunaux administratifs, des assurances et des assurances sociales",1
LU,1997,"Enseignement, sciences, documentation et culture.Degré secondaire II.Ecoles supérieures de commerce, ecoles supérieures d'informatique",1
LU,1998,"Enseignement, sciences, documentation et culture.Degré tertiaire: Ecoles supérieures",1
