# Swiss Law Collection — cantonal acts of type 'Municipal act' by canton, year and topic (full systematics depth)
# counting_unit: published_copies — one count per canton whose collection publishes the act
# year = enactment year; 'unknown' rows are undated laws
# topic = the LexFind global-systematics path at the depth the source classifies the act, French labels joined by '.' (Etat.Dispositions générales.contrôle des habitants); acts classified only at the top level appear at that depth, unclassified ones as 'Non classé'
# same counts as the canton x year x domain export next to this file, keyed on the full code instead of its first segment: for any (canton, year) the two sum to the same number
# dotted codes and labels in de/fr/it/en: api/v1/categories/global_paths.json
# source: Calculs propres basés sur la base de données de l'Institut pour le fédéralisme (LexFind); https://swiss-law-as-source.github.io
canton,year,topic,number
BS,2007,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",2
BS,2007,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",3
BS,2008,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Traitements, indemnités",2
BS,2008,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",3
BS,2008,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
BS,2008,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",1
BS,2008,"Santé, travail, droit des assurances sociales, logement, homes.Logement.Mesures d'encouragement à la construction de logements",1
BS,2009,Etat,1
BS,2009,Etat.Autorités.Parlement.Indemnisation des parlementaires,1
BS,2009,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
BS,2009,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole enfantine",3
BS,2009,"Enseignement, sciences, documentation et culture.Degré prescolaire, école primaire, degré secondaire I.Ecole primaire, degré secondaire I",3
BS,2009,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
BS,2010,Etat,1
BS,2010,Etat.Dispositions générales.Droit de cité,1
BS,2010,Etat.Autorités.Gouvernement et administration.Emoluments administratifs,1
BS,2010,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,2010,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",2
BS,2011,"Etat.Autorités.Gouvernement et administration.Droit du personnel.Pensions, prestations d'assurance",1
BS,2011,Etat.Autorités.Protection des données,1
BS,2011,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Aide sociale",1
BS,2012,Etat,2
BS,2012,Etat.Dispositions générales.Droit de cité,1
BS,2012,"Etat.Communes.Bourgeoisies, allmends",1
BS,2012,"Finances, Impôts, monopoles, entreprises d'état.Finances.Contributions étatiques, subventions",1
BS,2012,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Inhumations, cimetières",1
BS,2012,"Santé, travail, droit des assurances sociales, logement, homes.Droit des assurances sociales.Prestations complémentaires",1
BS,2012,"Santé, travail, droit des assurances sociales, logement, homes.Assistance.Protection de la jeunesse, aide à la jeunesse",1
BS,2013,Etat,2
BS,2013,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Places de parking",1
BS,2014,Etat,1
BS,2014,Etat.Dispositions générales.Droit de cité,2
BS,2014,Etat.Autorités.Protection des données,1
BS,2014,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
BS,2014,"Santé, travail, droit des assurances sociales, logement, homes.Santé.Hygiène.Piscines",1
BS,2015,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Plans",1
BS,2015,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",1
BS,2015,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de l'environnement.Protection des eaux",1
BS,2016,Etat.Dispositions générales.Etablissement et séjour.Etablissement et séjour des étrangers.asile,2
BS,2016,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
BS,2017,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Aménagement du territoire et constructions.Remembrements",1
BS,2017,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Travaux publics.Bâtiments et terrains publics",2
BS,2019,"Enseignement, sciences, documentation et culture.Assurance de la qualité, surveillance, direction.Bâtiments scolaires",1
BS,2019,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Transports.Poste, télécommunications",1
BS,2020,Etat,1
BS,2021,Etat,1
BS,2022,Etat.Autorités.Gouvernement et administration.Administration.Commissions,1
BS,2023,Etat,1
BS,2023,"Enseignement, sciences, documentation et culture.Pédagogie spécialisée.Ecoles d'art et de sport",1
BS,2024,Etat,1
BS,2024,"Enseignement, sciences, documentation et culture.Art, culture, sport.Encouragement à la culture",1
BS,2024,"Aménagement du territoire et constructions, expropriation, travaux publics, énergie, transports, environnement.Protection de la nature et du paysage.Protection de la nature",1
BS,2025,Etat,1
BS,2026,Etat.Autorités.Gouvernement et administration.Gouvernement.Indemnités,1
BS,2026,"Etat.Communes.Bourgeoisies, allmends",1
